Corpus	InfMorpho	FreqCount	WDNoSLE	TypeCont	PhonEnd	OrthCont	Unit	TotalFreq	UnitFreq	UnitProb
Lexique	Inflected	Token	ALL	G1	y	u	t	10089.8	1079.46	0.10698527
Lexique	Inflected	Token	ALL	G1	y	u	s	10089.8	804.47	0.07973102
Lexique	Inflected	Token	ALL	G1	y	u	es	10089.8	440.32	0.04364011
Lexique	Inflected	Token	ALL	G1	y	u	ent	10089.8	39.48	0.00391286
Lexique	Inflected	Token	ALL	G1	y	u	ts	10089.8	24.19	0.00239747
Lexique	Inflected	Token	ALL	G1	y	u	ë	10089.8	18.32	0.0018157
Lexique	Inflected	Token	ALL	G1	y	u	ës	10089.8	5.88	0.00058277
Lexique	Inflected	Token	ALL	G1	y	u	ls	10089.8	3.85	0.00038157
Lexique	Inflected	Token	SUB	G1	y	u	e	4222.82	1806.85	0.42787758
Lexique	Inflected	Token	SUB	G1	y	u	t	4222.82	1079.46	0.25562539
Lexique	Inflected	Token	SUB	G1	y	u	s	4222.82	804.47	0.1905054
Lexique	Inflected	Token	SUB	G1	y	u	es	4222.82	440.32	0.10427155
Lexique	Inflected	Token	SUB	G1	y	u	ent	4222.82	39.48	0.0093492
Lexique	Inflected	Token	SUB	G1	y	u	ts	4222.82	24.19	0.0057284
Lexique	Inflected	Token	SUB	G1	y	u	ë	4222.82	18.32	0.00433833
Lexique	Inflected	Token	SUB	G1	y	u	ës	4222.82	5.88	0.00139243
Lexique	Inflected	Token	SUB	G1	y	u	ls	4222.82	3.85	0.00091171
ManG15	All Words	Type	ALL	G1	y	u	#	627	175	0.27910686
ManG15	All Words	Type	ALL	G1	y	u	e	627	152	0.24242424
ManG15	All Words	Type	ALL	G1	y	u	s	627	130	0.20733652
ManG15	All Words	Type	ALL	G1	y	u	es	627	90	0.14354067
ManG15	All Words	Type	ALL	G1	y	u	t	627	47	0.07496013
ManG15	All Words	Type	ALL	G1	y	u	ent	627	19	0.03030303
ManG15	All Words	Type	ALL	G1	y	u	ts	627	5	0.00797448
ManG15	All Words	Type	ALL	G1	y	u	ë	627	3	0.00478469
ManG15	All Words	Type	ALL	G1	y	u	x	627	3	0.00478469
ManG15	All Words	Type	ALL	G1	y	u	ës	627	1	0.0015949
ManG15	All Words	Type	ALL	G1	y	u	l	627	1	0.0015949
ManG15	All Words	Type	ALL	G1	y	u	ls	627	1	0.0015949
ManG15	All Words	Type	SUB	G1	y	u	e	452	152	0.33628319
ManG15	All Words	Type	SUB	G1	y	u	s	452	130	0.28761062
ManG15	All Words	Type	SUB	G1	y	u	es	452	90	0.19911504
ManG15	All Words	Type	SUB	G1	y	u	t	452	47	0.1039823
ManG15	All Words	Type	SUB	G1	y	u	ent	452	19	0.0420354
ManG15	All Words	Type	SUB	G1	y	u	ts	452	5	0.01106195
ManG15	All Words	Type	SUB	G1	y	u	ë	452	3	0.00663717
ManG15	All Words	Type	SUB	G1	y	u	x	452	3	0.00663717
ManG15	All Words	Type	SUB	G1	y	u	ës	452	1	0.00221239
ManG15	All Words	Type	SUB	G1	y	u	l	452	1	0.00221239
ManG15	All Words	Type	SUB	G1	y	u	ls	452	1	0.00221239
ManG15	All Words	Token	ALL	G1	y	u	#	18014.35	15221.57	0.84496907
ManG15	All Words	Token	ALL	G1	y	u	t	18014.35	1120.66	0.06220906
ManG15	All Words	Token	ALL	G1	y	u	e	18014.35	1017.66	0.05649149
ManG15	All Words	Token	ALL	G1	y	u	s	18014.35	466.45	0.02589327
ManG15	All Words	Token	ALL	G1	y	u	es	18014.35	144.69	0.00803192
ManG15	All Words	Token	ALL	G1	y	u	ent	18014.35	21.55	0.00119611
ManG15	All Words	Token	ALL	G1	y	u	ts	18014.35	12.95	0.00071873
ManG15	All Words	Token	ALL	G1	y	u	ë	18014.35	5.58	0.0003099
ManG15	All Words	Token	ALL	G1	y	u	ës	18014.35	2.73	0.00015128
ManG15	All Words	Token	ALL	G1	y	u	x	18014.35	0.3	0.00001683
ManG15	All Words	Token	ALL	G1	y	u	l	18014.35	0.2	0.00001132
ManG15	All Words	Token	ALL	G1	y	u	ls	18014.35	0.02	0.00000102
ManG15	All Words	Token	SUB	G1	y	u	t	2792.78	1120.66	0.40126872
ManG15	All Words	Token	SUB	G1	y	u	e	2792.78	1017.66	0.36438852
ManG15	All Words	Token	SUB	G1	y	u	s	2792.78	466.45	0.16702004
ManG15	All Words	Token	SUB	G1	y	u	es	2792.78	144.69	0.05180849
ManG15	All Words	Token	SUB	G1	y	u	ent	2792.78	21.55	0.00771528
ManG15	All Words	Token	SUB	G1	y	u	ts	2792.78	12.95	0.00463602
ManG15	All Words	Token	SUB	G1	y	u	ë	2792.78	5.58	0.00199895
ManG15	All Words	Token	SUB	G1	y	u	ës	2792.78	2.73	0.0009758
ManG15	All Words	Token	SUB	G1	y	u	x	2792.78	0.3	0.00010855
ManG15	All Words	Token	SUB	G1	y	u	l	2792.78	0.2	0.00007303
ManG15	All Words	Token	SUB	G1	y	u	ls	2792.78	0.02	0.0000066
ManG15	Uninflected	Type	ALL	G1	y	u	#	184	132	0.7173913
ManG15	Uninflected	Type	ALL	G1	y	u	e	184	30	0.16304348
ManG15	Uninflected	Type	ALL	G1	y	u	s	184	10	0.05434783
ManG15	Uninflected	Type	ALL	G1	y	u	t	184	8	0.04347826
ManG15	Uninflected	Type	ALL	G1	y	u	x	184	3	0.01630435
ManG15	Uninflected	Type	ALL	G1	y	u	l	184	1	0.00543478
ManG15	Uninflected	Type	SUB	G1	y	u	e	52	30	0.57692308
ManG15	Uninflected	Type	SUB	G1	y	u	s	52	10	0.19230769
ManG15	Uninflected	Type	SUB	G1	y	u	t	52	8	0.15384615
ManG15	Uninflected	Type	SUB	G1	y	u	x	52	3	0.05769231
ManG15	Uninflected	Type	SUB	G1	y	u	l	52	1	0.01923077
ManG15	Uninflected	Token	ALL	G1	y	u	#	15867.82	14712.98	0.92722105
ManG15	Uninflected	Token	ALL	G1	y	u	e	15867.82	658.4	0.04149271
ManG15	Uninflected	Token	ALL	G1	y	u	t	15867.82	273.14	0.01721356
ManG15	Uninflected	Token	ALL	G1	y	u	s	15867.82	222.8	0.01404072
ManG15	Uninflected	Token	ALL	G1	y	u	x	15867.82	0.3	0.00001911
ManG15	Uninflected	Token	ALL	G1	y	u	l	15867.82	0.2	0.00001285
ManG15	Uninflected	Token	SUB	G1	y	u	e	1154.84	658.4	0.5701196
ManG15	Uninflected	Token	SUB	G1	y	u	t	1154.84	273.14	0.23651843
ManG15	Uninflected	Token	SUB	G1	y	u	s	1154.84	222.8	0.19292284
ManG15	Uninflected	Token	SUB	G1	y	u	x	1154.84	0.3	0.00026252
ManG15	Uninflected	Token	SUB	G1	y	u	l	1154.84	0.2	0.0001766
ManG15	Inflected	Type	ALL	G1	y	u	e	510	136	0.26666667
ManG15	Inflected	Type	ALL	G1	y	u	s	510	121	0.2372549
ManG15	Inflected	Type	ALL	G1	y	u	#	510	95	0.18627451
ManG15	Inflected	Type	ALL	G1	y	u	es	510	90	0.17647059
ManG15	Inflected	Type	ALL	G1	y	u	t	510	39	0.07647059
ManG15	Inflected	Type	ALL	G1	y	u	ent	510	19	0.0372549
ManG15	Inflected	Type	ALL	G1	y	u	ts	510	5	0.00980392
ManG15	Inflected	Type	ALL	G1	y	u	ë	510	3	0.00588235
ManG15	Inflected	Type	ALL	G1	y	u	ës	510	1	0.00196078
ManG15	Inflected	Type	ALL	G1	y	u	ls	510	1	0.00196078
ManG15	Inflected	Type	SUB	G1	y	u	e	415	136	0.32771084
ManG15	Inflected	Type	SUB	G1	y	u	s	415	121	0.29156627
ManG15	Inflected	Type	SUB	G1	y	u	es	415	90	0.21686747
ManG15	Inflected	Type	SUB	G1	y	u	t	415	39	0.0939759
ManG15	Inflected	Type	SUB	G1	y	u	ent	415	19	0.04578313
ManG15	Inflected	Type	SUB	G1	y	u	ts	415	5	0.01204819
ManG15	Inflected	Type	SUB	G1	y	u	ë	415	3	0.00722892
ManG15	Inflected	Type	SUB	G1	y	u	ës	415	1	0.00240964
ManG15	Inflected	Type	SUB	G1	y	u	ls	415	1	0.00240964
ManG15	Inflected	Token	ALL	G1	y	u	#	4333.34	2210.78	0.51017991
ManG15	Inflected	Token	ALL	G1	y	u	t	4333.34	847.51	0.19557972
ManG15	Inflected	Token	ALL	G1	y	u	e	4333.34	842.91	0.19451701
ManG15	Inflected	Token	ALL	G1	y	u	s	4333.34	244.62	0.05645179
ManG15	Inflected	Token	ALL	G1	y	u	es	4333.34	144.69	0.03338988
ManG15	Inflected	Token	ALL	G1	y	u	ent	4333.34	21.55	0.0049724
ManG15	Inflected	Token	ALL	G1	y	u	ts	4333.34	12.95	0.00298785
ManG15	Inflected	Token	ALL	G1	y	u	ë	4333.34	5.58	0.0012883
ManG15	Inflected	Token	ALL	G1	y	u	ës	4333.34	2.73	0.00062889
ManG15	Inflected	Token	ALL	G1	y	u	ls	4333.34	0.02	0.00000425
ManG15	Inflected	Token	SUB	G1	y	u	t	2122.56	847.51	0.3992889
ManG15	Inflected	Token	SUB	G1	y	u	e	2122.56	842.91	0.39711931
ManG15	Inflected	Token	SUB	G1	y	u	s	2122.56	244.62	0.11525004
ManG15	Inflected	Token	SUB	G1	y	u	es	2122.56	144.69	0.06816763
ManG15	Inflected	Token	SUB	G1	y	u	ent	2122.56	21.55	0.01015147
ManG15	Inflected	Token	SUB	G1	y	u	ts	2122.56	12.95	0.00609989
ManG15	Inflected	Token	SUB	G1	y	u	ë	2122.56	5.58	0.00263015
ManG15	Inflected	Token	SUB	G1	y	u	ës	2122.56	2.73	0.00128392
ManG15	Inflected	Token	SUB	G1	y	u	ls	2122.56	0.02	0.00000868
ManG1	All Words	Type	ALL	G1	y	u	#	179	75	0.41899441
ManG1	All Words	Type	ALL	G1	y	u	e	179	45	0.25139665
ManG1	All Words	Type	ALL	G1	y	u	s	179	24	0.13407821
ManG1	All Words	Type	ALL	G1	y	u	t	179	21	0.11731844
ManG1	All Words	Type	ALL	G1	y	u	es	179	10	0.05586592
ManG1	All Words	Type	ALL	G1	y	u	ent	179	3	0.01675978
ManG1	All Words	Type	ALL	G1	y	u	ës	179	1	0.00558659
ManG1	All Words	Type	SUB	G1	y	u	e	104	45	0.43269231
ManG1	All Words	Type	SUB	G1	y	u	s	104	24	0.23076923
ManG1	All Words	Type	SUB	G1	y	u	t	104	21	0.20192308
ManG1	All Words	Type	SUB	G1	y	u	es	104	10	0.09615385
ManG1	All Words	Type	SUB	G1	y	u	ent	104	3	0.02884615
ManG1	All Words	Type	SUB	G1	y	u	ës	104	1	0.00961538
ManG1	All Words	Token	ALL	G1	y	u	#	16770.46	14356.29	0.85604606
ManG1	All Words	Token	ALL	G1	y	u	e	16770.46	1655.19	0.09869652
ManG1	All Words	Token	ALL	G1	y	u	t	16770.46	323.17	0.0192699
ManG1	All Words	Token	ALL	G1	y	u	s	16770.46	285.78	0.01704091
ManG1	All Words	Token	ALL	G1	y	u	es	16770.46	139.63	0.00832584
ManG1	All Words	Token	ALL	G1	y	u	ent	16770.46	10.11	0.00060303
ManG1	All Words	Token	ALL	G1	y	u	ës	16770.46	0.3	0.00001773
ManG1	All Words	Token	SUB	G1	y	u	e	2414.17	1655.19	0.68561185
ManG1	All Words	Token	SUB	G1	y	u	t	2414.17	323.17	0.13386158
ManG1	All Words	Token	SUB	G1	y	u	s	2414.17	285.78	0.11837749
ManG1	All Words	Token	SUB	G1	y	u	es	2414.17	139.63	0.05783684
ManG1	All Words	Token	SUB	G1	y	u	ent	2414.17	10.11	0.00418907
ManG1	All Words	Token	SUB	G1	y	u	ës	2414.17	0.3	0.00012316
ManG1	Uninflected	Type	ALL	G1	y	u	#	66	43	0.65151515
ManG1	Uninflected	Type	ALL	G1	y	u	e	66	14	0.21212121
ManG1	Uninflected	Type	ALL	G1	y	u	s	66	7	0.10606061
ManG1	Uninflected	Type	ALL	G1	y	u	t	66	2	0.03030303
ManG1	Uninflected	Type	SUB	G1	y	u	e	23	14	0.60869565
ManG1	Uninflected	Type	SUB	G1	y	u	s	23	7	0.30434783
ManG1	Uninflected	Type	SUB	G1	y	u	t	23	2	0.08695652
ManG1	Uninflected	Token	ALL	G1	y	u	#	15476.24	13791.5	0.89114058
ManG1	Uninflected	Token	ALL	G1	y	u	e	15476.24	1360.23	0.08789158
ManG1	Uninflected	Token	ALL	G1	y	u	s	15476.24	227.17	0.01467842
ManG1	Uninflected	Token	ALL	G1	y	u	t	15476.24	97.34	0.00628941
ManG1	Uninflected	Token	SUB	G1	y	u	e	1684.73	1360.23	0.80738613
ManG1	Uninflected	Token	SUB	G1	y	u	s	1684.73	227.17	0.13483836
ManG1	Uninflected	Token	SUB	G1	y	u	t	1684.73	97.34	0.05777551
ManG1	Inflected	Type	ALL	G1	y	u	#	133	48	0.36090226
ManG1	Inflected	Type	ALL	G1	y	u	e	133	35	0.26315789
ManG1	Inflected	Type	ALL	G1	y	u	t	133	19	0.14285714
ManG1	Inflected	Type	ALL	G1	y	u	s	133	17	0.12781955
ManG1	Inflected	Type	ALL	G1	y	u	es	133	10	0.07518797
ManG1	Inflected	Type	ALL	G1	y	u	ent	133	3	0.02255639
ManG1	Inflected	Type	ALL	G1	y	u	ës	133	1	0.0075188
ManG1	Inflected	Type	SUB	G1	y	u	e	85	35	0.41176471
ManG1	Inflected	Type	SUB	G1	y	u	t	85	19	0.22352941
ManG1	Inflected	Type	SUB	G1	y	u	s	85	17	0.2
ManG1	Inflected	Type	SUB	G1	y	u	es	85	10	0.11764706
ManG1	Inflected	Type	SUB	G1	y	u	ent	85	3	0.03529412
ManG1	Inflected	Type	SUB	G1	y	u	ës	85	1	0.01176471
ManG1	Inflected	Token	ALL	G1	y	u	#	3470.12	2013.19	0.58015087
ManG1	Inflected	Token	ALL	G1	y	u	e	3470.12	1022.44	0.29464158
ManG1	Inflected	Token	ALL	G1	y	u	t	3470.12	225.83	0.06507819
ManG1	Inflected	Token	ALL	G1	y	u	es	3470.12	139.63	0.04023734
ManG1	Inflected	Token	ALL	G1	y	u	s	3470.12	58.62	0.01689198
ManG1	Inflected	Token	ALL	G1	y	u	ent	3470.12	10.11	0.00291436
ManG1	Inflected	Token	ALL	G1	y	u	ës	3470.12	0.3	0.00008569
ManG1	Inflected	Token	SUB	G1	y	u	e	1456.92	1022.44	0.70177966
ManG1	Inflected	Token	SUB	G1	y	u	t	1456.92	225.83	0.15500374
ManG1	Inflected	Token	SUB	G1	y	u	es	1456.92	139.63	0.09583761
ManG1	Inflected	Token	SUB	G1	y	u	s	1456.92	58.62	0.04023346
ManG1	Inflected	Token	SUB	G1	y	u	ent	1456.92	10.11	0.00694144
ManG1	Inflected	Token	SUB	G1	y	u	ës	1456.92	0.3	0.00020409
ManG2	All Words	Type	ALL	G1	y	u	#	287	94	0.32752613
ManG2	All Words	Type	ALL	G1	y	u	e	287	75	0.26132404
ManG2	All Words	Type	ALL	G1	y	u	s	287	52	0.18118467
ManG2	All Words	Type	ALL	G1	y	u	es	287	35	0.12195122
ManG2	All Words	Type	ALL	G1	y	u	t	287	24	0.08362369
ManG2	All Words	Type	ALL	G1	y	u	ent	287	4	0.01393728
ManG2	All Words	Type	ALL	G1	y	u	ts	287	2	0.00696864
ManG2	All Words	Type	ALL	G1	y	u	ë	287	1	0.00348432
ManG2	All Words	Type	SUB	G1	y	u	e	193	75	0.38860104
ManG2	All Words	Type	SUB	G1	y	u	s	193	52	0.26943005
ManG2	All Words	Type	SUB	G1	y	u	es	193	35	0.18134715
ManG2	All Words	Type	SUB	G1	y	u	t	193	24	0.12435233
ManG2	All Words	Type	SUB	G1	y	u	ent	193	4	0.02072539
ManG2	All Words	Type	SUB	G1	y	u	ts	193	2	0.01036269
ManG2	All Words	Type	SUB	G1	y	u	ë	193	1	0.00518135
ManG2	All Words	Token	ALL	G1	y	u	#	18117.41	16018.69	0.88416006
ManG2	All Words	Token	ALL	G1	y	u	e	18117.41	849.65	0.04689699
ManG2	All Words	Token	ALL	G1	y	u	t	18117.41	782.37	0.0431832
ManG2	All Words	Token	ALL	G1	y	u	s	18117.41	326.4	0.01801568
ManG2	All Words	Token	ALL	G1	y	u	es	18117.41	119.59	0.00660072
ManG2	All Words	Token	ALL	G1	y	u	ent	18117.41	9.56	0.00052787
ManG2	All Words	Token	ALL	G1	y	u	ts	18117.41	8.56	0.0004727
ManG2	All Words	Token	ALL	G1	y	u	ë	18117.41	2.59	0.00014278
ManG2	All Words	Token	SUB	G1	y	u	e	2098.72	849.65	0.404843
ManG2	All Words	Token	SUB	G1	y	u	t	2098.72	782.37	0.37278334
ManG2	All Words	Token	SUB	G1	y	u	s	2098.72	326.4	0.15552213
ManG2	All Words	Token	SUB	G1	y	u	es	2098.72	119.59	0.05698137
ManG2	All Words	Token	SUB	G1	y	u	ent	2098.72	9.56	0.00455692
ManG2	All Words	Token	SUB	G1	y	u	ts	2098.72	8.56	0.00408063
ManG2	All Words	Token	SUB	G1	y	u	ë	2098.72	2.59	0.0012326
ManG2	Uninflected	Type	ALL	G1	y	u	#	82	55	0.67073171
ManG2	Uninflected	Type	ALL	G1	y	u	e	82	17	0.20731707
ManG2	Uninflected	Type	ALL	G1	y	u	s	82	7	0.08536585
ManG2	Uninflected	Type	ALL	G1	y	u	t	82	3	0.03658537
ManG2	Uninflected	Type	SUB	G1	y	u	e	27	17	0.62962963
ManG2	Uninflected	Type	SUB	G1	y	u	s	27	7	0.25925926
ManG2	Uninflected	Type	SUB	G1	y	u	t	27	3	0.11111111
ManG2	Uninflected	Token	ALL	G1	y	u	#	16586.38	15555.33	0.9378374
ManG2	Uninflected	Token	ALL	G1	y	u	e	16586.38	499.12	0.03009242
ManG2	Uninflected	Token	ALL	G1	y	u	t	16586.38	292.99	0.01766442
ManG2	Uninflected	Token	ALL	G1	y	u	s	16586.38	238.94	0.01440576
ManG2	Uninflected	Token	SUB	G1	y	u	e	1031.05	499.12	0.48409206
ManG2	Uninflected	Token	SUB	G1	y	u	t	1031.05	292.99	0.28416482
ManG2	Uninflected	Token	SUB	G1	y	u	s	1031.05	238.94	0.23174312
ManG2	Inflected	Type	ALL	G1	y	u	e	234	65	0.27777778
ManG2	Inflected	Type	ALL	G1	y	u	#	234	61	0.26068376
ManG2	Inflected	Type	ALL	G1	y	u	s	234	45	0.19230769
ManG2	Inflected	Type	ALL	G1	y	u	es	234	35	0.14957265
ManG2	Inflected	Type	ALL	G1	y	u	t	234	21	0.08974359
ManG2	Inflected	Type	ALL	G1	y	u	ent	234	4	0.01709402
ManG2	Inflected	Type	ALL	G1	y	u	ts	234	2	0.00854701
ManG2	Inflected	Type	ALL	G1	y	u	ë	234	1	0.0042735
ManG2	Inflected	Type	SUB	G1	y	u	e	173	65	0.37572254
ManG2	Inflected	Type	SUB	G1	y	u	s	173	45	0.26011561
ManG2	Inflected	Type	SUB	G1	y	u	es	173	35	0.20231214
ManG2	Inflected	Type	SUB	G1	y	u	t	173	21	0.12138728
ManG2	Inflected	Type	SUB	G1	y	u	ent	173	4	0.02312139
ManG2	Inflected	Type	SUB	G1	y	u	ts	173	2	0.01156069
ManG2	Inflected	Type	SUB	G1	y	u	ë	173	1	0.00578035
ManG2	Inflected	Token	ALL	G1	y	u	#	3200.04	1792.66	0.56020067
ManG2	Inflected	Token	ALL	G1	y	u	e	3200.04	690.23	0.21569576
ManG2	Inflected	Token	ALL	G1	y	u	t	3200.04	489.38	0.15292917
ManG2	Inflected	Token	ALL	G1	y	u	es	3200.04	119.59	0.0373708
ManG2	Inflected	Token	ALL	G1	y	u	s	3200.04	87.46	0.02733032
ManG2	Inflected	Token	ALL	G1	y	u	ent	3200.04	9.56	0.00298862
ManG2	Inflected	Token	ALL	G1	y	u	ts	3200.04	8.56	0.00267625
ManG2	Inflected	Token	ALL	G1	y	u	ë	3200.04	2.59	0.00080839
ManG2	Inflected	Token	SUB	G1	y	u	e	1407.37	690.23	0.49044132
ManG2	Inflected	Token	SUB	G1	y	u	t	1407.37	489.38	0.34772489
ManG2	Inflected	Token	SUB	G1	y	u	es	1407.37	119.59	0.0849724
ManG2	Inflected	Token	SUB	G1	y	u	s	1407.37	87.46	0.06214271
ManG2	Inflected	Token	SUB	G1	y	u	ent	1407.37	9.56	0.00679542
ManG2	Inflected	Token	SUB	G1	y	u	ts	1407.37	8.56	0.00608517
ManG2	Inflected	Token	SUB	G1	y	u	ë	1407.37	2.59	0.0018381
ManG35	All Words	Type	ALL	G1	y	u	#	611	171	0.27986907
ManG35	All Words	Type	ALL	G1	y	u	e	611	149	0.24386252
ManG35	All Words	Type	ALL	G1	y	u	s	611	129	0.2111293
ManG35	All Words	Type	ALL	G1	y	u	es	611	85	0.1391162
ManG35	All Words	Type	ALL	G1	y	u	t	611	45	0.07364975
ManG35	All Words	Type	ALL	G1	y	u	ent	611	19	0.03109656
ManG35	All Words	Type	ALL	G1	y	u	ts	611	4	0.00654664
ManG35	All Words	Type	ALL	G1	y	u	ë	611	3	0.00490998
ManG35	All Words	Type	ALL	G1	y	u	x	611	3	0.00490998
ManG35	All Words	Type	ALL	G1	y	u	ës	611	1	0.00163666
ManG35	All Words	Type	ALL	G1	y	u	l	611	1	0.00163666
ManG35	All Words	Type	ALL	G1	y	u	ls	611	1	0.00163666
ManG35	All Words	Type	SUB	G1	y	u	e	440	149	0.33863636
ManG35	All Words	Type	SUB	G1	y	u	s	440	129	0.29318182
ManG35	All Words	Type	SUB	G1	y	u	es	440	85	0.19318182
ManG35	All Words	Type	SUB	G1	y	u	t	440	45	0.10227273
ManG35	All Words	Type	SUB	G1	y	u	ent	440	19	0.04318182
ManG35	All Words	Type	SUB	G1	y	u	ts	440	4	0.00909091
ManG35	All Words	Type	SUB	G1	y	u	ë	440	3	0.00681818
ManG35	All Words	Type	SUB	G1	y	u	x	440	3	0.00681818
ManG35	All Words	Type	SUB	G1	y	u	ës	440	1	0.00227273
ManG35	All Words	Type	SUB	G1	y	u	l	440	1	0.00227273
ManG35	All Words	Type	SUB	G1	y	u	ls	440	1	0.00227273
ManG35	All Words	Token	ALL	G1	y	u	#	18501.21	15463.96	0.83583495
ManG35	All Words	Token	ALL	G1	y	u	t	18501.21	1370.28	0.07406409
ManG35	All Words	Token	ALL	G1	y	u	e	18501.21	946.28	0.05114691
ManG35	All Words	Token	ALL	G1	y	u	s	18501.21	523.67	0.02830477
ManG35	All Words	Token	ALL	G1	y	u	es	18501.21	142.8	0.00771855
ManG35	All Words	Token	ALL	G1	y	u	ent	18501.21	26.16	0.00141417
ManG35	All Words	Token	ALL	G1	y	u	ts	18501.21	16.35	0.00088351
ManG35	All Words	Token	ALL	G1	y	u	ë	18501.21	7.04	0.00038032
ManG35	All Words	Token	ALL	G1	y	u	ës	18501.21	3.79	0.00020483
ManG35	All Words	Token	ALL	G1	y	u	x	18501.21	0.51	0.00002764
ManG35	All Words	Token	ALL	G1	y	u	l	18501.21	0.34	0.00001838
ManG35	All Words	Token	ALL	G1	y	u	ls	18501.21	0.03	0.00000189
ManG35	All Words	Token	SUB	G1	y	u	t	3037.25	1370.28	0.45115624
ManG35	All Words	Token	SUB	G1	y	u	e	3037.25	946.28	0.31155783
ManG35	All Words	Token	SUB	G1	y	u	s	3037.25	523.67	0.17241654
ManG35	All Words	Token	SUB	G1	y	u	es	3037.25	142.8	0.04701703
ManG35	All Words	Token	SUB	G1	y	u	ent	3037.25	26.16	0.00861435
ManG35	All Words	Token	SUB	G1	y	u	ts	3037.25	16.35	0.00538184
ManG35	All Words	Token	SUB	G1	y	u	ë	3037.25	7.04	0.00231669
ManG35	All Words	Token	SUB	G1	y	u	ës	3037.25	3.79	0.00124768
ManG35	All Words	Token	SUB	G1	y	u	x	3037.25	0.51	0.00016834
ManG35	All Words	Token	SUB	G1	y	u	l	3037.25	0.34	0.00011195
ManG35	All Words	Token	SUB	G1	y	u	ls	3037.25	0.03	0.00001151
ManG35	Uninflected	Type	ALL	G1	y	u	#	181	129	0.71270718
ManG35	Uninflected	Type	ALL	G1	y	u	e	181	30	0.16574586
ManG35	Uninflected	Type	ALL	G1	y	u	s	181	10	0.05524862
ManG35	Uninflected	Type	ALL	G1	y	u	t	181	8	0.0441989
ManG35	Uninflected	Type	ALL	G1	y	u	x	181	3	0.01657459
ManG35	Uninflected	Type	ALL	G1	y	u	l	181	1	0.00552486
ManG35	Uninflected	Type	SUB	G1	y	u	e	52	30	0.57692308
ManG35	Uninflected	Type	SUB	G1	y	u	s	52	10	0.19230769
ManG35	Uninflected	Type	SUB	G1	y	u	t	52	8	0.15384615
ManG35	Uninflected	Type	SUB	G1	y	u	x	52	3	0.05769231
ManG35	Uninflected	Type	SUB	G1	y	u	l	52	1	0.01923077
ManG35	Uninflected	Token	ALL	G1	y	u	#	15982.11	14873.57	0.93063827
ManG35	Uninflected	Token	ALL	G1	y	u	e	15982.11	599.94	0.03753796
ManG35	Uninflected	Token	ALL	G1	y	u	t	15982.11	298.84	0.01869848
ManG35	Uninflected	Token	ALL	G1	y	u	s	15982.11	208.92	0.01307202
ManG35	Uninflected	Token	ALL	G1	y	u	x	15982.11	0.51	0.00003199
ManG35	Uninflected	Token	ALL	G1	y	u	l	15982.11	0.34	0.00002128
ManG35	Uninflected	Token	SUB	G1	y	u	e	1108.55	599.94	0.54119122
ManG35	Uninflected	Token	SUB	G1	y	u	t	1108.55	298.84	0.26957927
ManG35	Uninflected	Token	SUB	G1	y	u	s	1108.55	208.92	0.18846154
ManG35	Uninflected	Token	SUB	G1	y	u	x	1108.55	0.51	0.00046123
ManG35	Uninflected	Token	SUB	G1	y	u	l	1108.55	0.34	0.00030673
ManG35	Inflected	Type	ALL	G1	y	u	e	494	132	0.26720648
ManG35	Inflected	Type	ALL	G1	y	u	s	494	120	0.24291498
ManG35	Inflected	Type	ALL	G1	y	u	#	494	92	0.18623482
ManG35	Inflected	Type	ALL	G1	y	u	es	494	85	0.17206478
ManG35	Inflected	Type	ALL	G1	y	u	t	494	37	0.07489879
ManG35	Inflected	Type	ALL	G1	y	u	ent	494	19	0.03846154
ManG35	Inflected	Type	ALL	G1	y	u	ts	494	4	0.00809717
ManG35	Inflected	Type	ALL	G1	y	u	ë	494	3	0.00607287
ManG35	Inflected	Type	ALL	G1	y	u	ës	494	1	0.00202429
ManG35	Inflected	Type	ALL	G1	y	u	ls	494	1	0.00202429
ManG35	Inflected	Type	SUB	G1	y	u	e	402	132	0.32835821
ManG35	Inflected	Type	SUB	G1	y	u	s	402	120	0.29850746
ManG35	Inflected	Type	SUB	G1	y	u	es	402	85	0.21144279
ManG35	Inflected	Type	SUB	G1	y	u	t	402	37	0.0920398
ManG35	Inflected	Type	SUB	G1	y	u	ent	402	19	0.04726368
ManG35	Inflected	Type	SUB	G1	y	u	ts	402	4	0.00995025
ManG35	Inflected	Type	SUB	G1	y	u	ë	402	3	0.00746269
ManG35	Inflected	Type	SUB	G1	y	u	ës	402	1	0.00248756
ManG35	Inflected	Type	SUB	G1	y	u	ls	402	1	0.00248756
ManG35	Inflected	Token	ALL	G1	y	u	#	4736.2	2319.99	0.48984119
ManG35	Inflected	Token	ALL	G1	y	u	t	4736.2	1071.43	0.22622233
ManG35	Inflected	Token	ALL	G1	y	u	e	4736.2	832.73	0.17582281
ManG35	Inflected	Token	ALL	G1	y	u	s	4736.2	315.87	0.06669368
ManG35	Inflected	Token	ALL	G1	y	u	es	4736.2	142.8	0.0301513
ManG35	Inflected	Token	ALL	G1	y	u	ent	4736.2	26.16	0.00552425
ManG35	Inflected	Token	ALL	G1	y	u	ts	4736.2	16.35	0.00345129
ManG35	Inflected	Token	ALL	G1	y	u	ë	4736.2	7.04	0.00148566
ManG35	Inflected	Token	ALL	G1	y	u	ës	4736.2	3.79	0.00080012
