Corpus	InfMorpho	FreqCount	Condition	PreLet	Unit	TotalFreq	UnitFreq	UnitProb	UnitFreqSL	UnitProbSL
ManG35	All Words	Type	Yes	g	é	474	68	0.1434599	0	0
ManG35	All Words	Type	Yes	g	s	474	21	0.0443038	21	1
ManG35	All Words	Type	Yes	g	o	474	9	0.0189873	0	0
ManG35	All Words	Type	Yes	g	i	474	6	0.0126582	0	0
ManG35	All Words	Type	Yes	g	a	474	4	0.0084388	0	0
ManG35	All Words	Type	Yes	g	u	474	4	0.0084388	0	0
ManG35	All Words	Type	Yes	g	t	474	2	0.0042194	2	1
ManG35	All Words	Type	Yes	h	e	323	176	0.5448916	176	1
ManG35	All Words	Type	Yes	h	é	323	74	0.2291022	0	0
ManG35	All Words	Type	Yes	h	a	323	45	0.1393189	0	0
ManG35	All Words	Type	Yes	h	i	323	10	0.0309598	0	0
ManG35	All Words	Type	Yes	h	s	323	9	0.0278638	9	1
ManG35	All Words	Type	Yes	h	u	323	5	0.0154799	0	0
ManG35	All Words	Type	Yes	h	o	323	2	0.006192	0	0
ManG35	All Words	Type	Yes	h	l	323	1	0.003096	0	0
ManG35	All Words	Type	Yes	h	t	323	1	0.003096	0	0
ManG35	All Words	Type	Yes	i	t	4016	1871	0.4658865	1864	0.996259
ManG35	All Words	Type	Yes	i	s	4016	789	0.1964641	770	0.975919
ManG35	All Words	Type	Yes	i	e	4016	472	0.1175299	472	1
ManG35	All Words	Type	Yes	i	r	4016	312	0.0776892	0	0
ManG35	All Words	Type	Yes	i	n	4016	206	0.0512948	0	0
ManG35	All Words	Type	Yes	i	f	4016	105	0.0261454	0	0
ManG35	All Words	Type	Yes	i	é	4016	76	0.0189243	0	0
ManG35	All Words	Type	Yes	i	l	4016	76	0.0189243	6	0.078947
ManG35	All Words	Type	Yes	i	a	4016	56	0.0139442	0	0
ManG35	All Words	Type	Yes	i	c	4016	18	0.0044821	0	0
ManG35	All Words	Type	Yes	i	o	4016	13	0.0032371	0	0
ManG35	All Words	Type	Yes	i	x	4016	10	0.00249	7	0.7
ManG35	All Words	Type	Yes	i	d	4016	5	0.001245	3	0.6
ManG35	All Words	Type	Yes	i	m	4016	4	0.000996	0	0
ManG35	All Words	Type	Yes	i	p	4016	2	0.000498	0	0
ManG35	All Words	Type	Yes	i	z	4016	1	0.000249	1	1
ManG35	All Words	Type	Yes	î	t	34	34	1	34	1
ManG35	All Words	Type	Yes	ï	d	9	3	0.3333333	0	0
ManG35	All Words	Type	Yes	ï	e	9	2	0.2222222	2	1
ManG35	All Words	Type	Yes	ï	r	9	2	0.2222222	0	0
ManG35	All Words	Type	Yes	ï	f	9	1	0.1111111	0	0
ManG35	All Words	Type	Yes	ï	s	9	1	0.1111111	0	0
ManG35	All Words	Type	Yes	j	a	7	3	0.4285714	0	0
ManG35	All Words	Type	Yes	j	o	7	2	0.2857143	0	0
ManG35	All Words	Type	Yes	j	à	7	1	0.1428571	0	0
ManG35	All Words	Type	Yes	j	e	7	1	0.1428571	0	0
ManG35	All Words	Type	Yes	k	s	24	10	0.4166667	10	1
ManG35	All Words	Type	Yes	k	a	24	5	0.2083333	0	0
ManG35	All Words	Type	Yes	k	i	24	3	0.125	0	0
ManG35	All Words	Type	Yes	k	e	24	2	0.0833333	2	1
ManG35	All Words	Type	Yes	k	é	24	2	0.0833333	0	0
ManG35	All Words	Type	Yes	k	y	24	2	0.0833333	0	0
ManG35	All Words	Type	Yes	l	e	1610	1057	0.6565217	1056	0.999054
ManG35	All Words	Type	Yes	l	é	1610	197	0.1223602	0	0
ManG35	All Words	Type	Yes	l	a	1610	135	0.0838509	0	0
ManG35	All Words	Type	Yes	l	s	1610	126	0.0782609	126	1
ManG35	All Words	Type	Yes	l	i	1610	33	0.0204969	0	0
ManG35	All Words	Type	Yes	l	u	1610	24	0.0149068	0	0
ManG35	All Words	Type	Yes	l	o	1610	13	0.0080745	0	0
ManG35	All Words	Type	Yes	l	l	1610	7	0.0043478	0	0
ManG35	All Words	Type	Yes	l	à	1610	4	0.0024845	0	0
ManG35	All Words	Type	Yes	l	t	1610	4	0.0024845	0	0
ManG35	All Words	Type	Yes	l	y	1610	3	0.0018634	0	0
ManG35	All Words	Type	Yes	l	f	1610	2	0.0012422	0	0
ManG35	All Words	Type	Yes	l	m	1610	2	0.0012422	0	0
ManG35	All Words	Type	Yes	l	c	1610	1	0.0006211	0	0
ManG35	All Words	Type	Yes	l	p	1610	1	0.0006211	0	0
ManG35	All Words	Type	Yes	l	x	1610	1	0.0006211	1	1
ManG35	All Words	Type	Yes	m	e	410	256	0.6243902	255	0.996094
ManG35	All Words	Type	Yes	m	é	410	70	0.1707317	0	0
ManG35	All Words	Type	Yes	m	a	410	46	0.1121951	0	0
ManG35	All Words	Type	Yes	m	i	410	14	0.0341463	0	0
ManG35	All Words	Type	Yes	m	s	410	14	0.0341463	14	1
ManG35	All Words	Type	Yes	m	b	410	3	0.0073171	3	1
ManG35	All Words	Type	Yes	m	u	410	3	0.0073171	0	0
ManG35	All Words	Type	Yes	m	o	410	2	0.004878	0	0
ManG35	All Words	Type	Yes	m	p	410	2	0.004878	2	1
ManG35	All Words	Type	Yes	n	t	7312	4839	0.6617888	4838	0.999793
ManG35	All Words	Type	Yes	n	s	7312	1441	0.1970733	1437	0.997224
ManG35	All Words	Type	Yes	n	e	7312	596	0.0815098	594	0.996644
ManG35	All Words	Type	Yes	n	é	7312	164	0.0224289	0	0
ManG35	All Words	Type	Yes	n	a	7312	98	0.0134026	0	0
ManG35	All Words	Type	Yes	n	d	7312	57	0.0077954	54	0.947368
ManG35	All Words	Type	Yes	n	u	7312	35	0.0047867	0	0
ManG35	All Words	Type	Yes	n	g	7312	30	0.0041028	8	0.266667
ManG35	All Words	Type	Yes	n	i	7312	26	0.0035558	0	0
ManG35	All Words	Type	Yes	n	o	7312	10	0.0013676	0	0
ManG35	All Words	Type	Yes	n	c	7312	9	0.0012309	7	0.777778
ManG35	All Words	Type	Yes	n	x	7312	3	0.0004103	0	0
ManG35	All Words	Type	Yes	n	k	7312	1	0.0001368	0	0
ManG35	All Words	Type	Yes	n	n	7312	1	0.0001368	0	0
ManG35	All Words	Type	Yes	n	q	7312	1	0.0001368	0	0
ManG35	All Words	Type	Yes	n	y	7312	1	0.0001368	0	0
ManG35	All Words	Type	Yes	o	n	1128	860	0.7624113	0	0
ManG35	All Words	Type	Yes	o	t	1128	76	0.0673759	72	0.947368
ManG35	All Words	Type	Yes	o	s	1128	54	0.0478723	50	0.925926
ManG35	All Words	Type	Yes	o	u	1128	41	0.0363475	0	0
ManG35	All Words	Type	Yes	o	r	1128	22	0.0195035	0	0
ManG35	All Words	Type	Yes	o	i	1128	20	0.0177305	0	0
ManG35	All Words	Type	Yes	o	l	1128	18	0.0159574	0	0
ManG35	All Words	Type	Yes	o	c	1128	13	0.0115248	5	0.384615
ManG35	All Words	Type	Yes	o	p	1128	7	0.0062057	3	0.428571
ManG35	All Words	Type	Yes	o	m	1128	6	0.0053191	0	0
ManG35	All Words	Type	Yes	o	o	1128	2	0.001773	0	0
ManG35	All Words	Type	Yes	o	a	1128	1	0.0008865	0	0
ManG35	All Words	Type	Yes	o	ë	1128	1	0.0008865	0	0
ManG35	All Words	Type	Yes	o	f	1128	1	0.0008865	0	0
ManG35	All Words	Type	Yes	o	g	1128	1	0.0008865	0	0
ManG35	All Words	Type	Yes	o	q	1128	1	0.0008865	0	0
ManG35	All Words	Type	Yes	o	ù	1128	1	0.0008865	0	0
ManG35	All Words	Type	Yes	o	w	1128	1	0.0008865	1	1
ManG35	All Words	Type	Yes	o	x	1128	1	0.0008865	0	0
ManG35	All Words	Type	Yes	o	y	1128	1	0.0008865	0	0
ManG35	All Words	Type	Yes	ô	t	11	11	1	11	1
ManG35	All Words	Type	Yes	p	e	222	100	0.4504505	100	1
ManG35	All Words	Type	Yes	p	é	222	48	0.2162162	0	0
ManG35	All Words	Type	Yes	p	a	222	31	0.1396396	0	0
ManG35	All Words	Type	Yes	p	s	222	14	0.0630631	12	0.857143
ManG35	All Words	Type	Yes	p	i	222	13	0.0585586	0	0
ManG35	All Words	Type	Yes	p	u	222	7	0.0315315	0	0
ManG35	All Words	Type	Yes	p	t	222	6	0.027027	1	0.166667
ManG35	All Words	Type	Yes	p	o	222	2	0.009009	0	0
ManG35	All Words	Type	Yes	p	y	222	1	0.0045045	0	0
ManG35	All Words	Type	Yes	q	s	1	1	1	1	1
ManG35	All Words	Type	Yes	r	e	2627	1134	0.4316711	1133	0.999118
ManG35	All Words	Type	Yes	r	s	2627	607	0.231062	604	0.995058
ManG35	All Words	Type	Yes	r	a	2627	473	0.1800533	0	0
ManG35	All Words	Type	Yes	r	é	2627	186	0.0708032	0	0
ManG35	All Words	Type	Yes	r	d	2627	90	0.0342596	89	0.988889
ManG35	All Words	Type	Yes	r	t	2627	61	0.0232204	58	0.95082
ManG35	All Words	Type	Yes	r	i	2627	35	0.0133232	0	0
ManG35	All Words	Type	Yes	r	u	2627	14	0.0053293	0	0
ManG35	All Words	Type	Yes	r	o	2627	8	0.0030453	0	0
ManG35	All Words	Type	Yes	r	c	2627	6	0.002284	3	0.5
ManG35	All Words	Type	Yes	r	f	2627	4	0.0015226	2	0.5
ManG35	All Words	Type	Yes	r	g	2627	4	0.0015226	2	0.5
ManG35	All Words	Type	Yes	r	y	2627	3	0.001142	0	0
ManG35	All Words	Type	Yes	r	n	2627	1	0.0003807	0	0
ManG35	All Words	Type	Yes	r	û	2627	1	0.0003807	0	0
ManG35	All Words	Type	Yes	s	e	1002	656	0.6546906	655	0.998476
ManG35	All Words	Type	Yes	s	é	1002	189	0.1886228	0	0
ManG35	All Words	Type	Yes	s	a	1002	115	0.1147705	0	0
ManG35	All Words	Type	Yes	s	i	1002	13	0.0129741	0	0
ManG35	All Words	Type	Yes	s	u	1002	9	0.008982	0	0
ManG35	All Words	Type	Yes	s	s	1002	7	0.006986	0	0
ManG35	All Words	Type	Yes	s	t	1002	7	0.006986	0	0
ManG35	All Words	Type	Yes	s	o	1002	4	0.003992	0	0
ManG35	All Words	Type	Yes	s	h	1002	2	0.001996	0	0
ManG35	All Words	Type	Yes	t	e	2599	1103	0.424394	1101	0.998187
ManG35	All Words	Type	Yes	t	s	2599	803	0.308965	803	1
ManG35	All Words	Type	Yes	t	é	2599	478	0.1839169	0	0
ManG35	All Words	Type	Yes	t	a	2599	151	0.0580993	0	0
ManG35	All Words	Type	Yes	t	i	2599	31	0.0119277	0	0
ManG35	All Words	Type	Yes	t	u	2599	14	0.0053867	0	0
ManG35	All Words	Type	Yes	t	o	2599	12	0.0046172	0	0
ManG35	All Words	Type	Yes	t	h	2599	4	0.0015391	1	0.25
ManG35	All Words	Type	Yes	t	t	2599	1	0.0003848	0	0
ManG35	All Words	Type	Yes	t	y	2599	1	0.0003848	0	0
ManG35	All Words	Type	Yes	t	z	2599	1	0.0003848	0	0
ManG35	All Words	Type	Yes	u	e	2087	605	0.2898898	604	0.998347
ManG35	All Words	Type	Yes	u	r	2087	474	0.2271203	1	0.00211
ManG35	All Words	Type	Yes	u	x	2087	429	0.2055582	429	1
ManG35	All Words	Type	Yes	u	s	2087	196	0.0939147	163	0.831633
ManG35	All Words	Type	Yes	u	é	2087	117	0.0560613	0	0
ManG35	All Words	Type	Yes	u	t	2087	83	0.03977	76	0.915663
ManG35	All Words	Type	Yes	u	a	2087	60	0.0287494	0	0
ManG35	All Words	Type	Yes	u	m	2087	33	0.0158122	0	0
ManG35	All Words	Type	Yes	u	i	2087	22	0.0105414	0	0
ManG35	All Words	Type	Yes	u	d	2087	21	0.0100623	20	0.952381
ManG35	All Words	Type	Yes	u	l	2087	14	0.0067082	2	0.142857
ManG35	All Words	Type	Yes	u	n	2087	7	0.0033541	0	0
ManG35	All Words	Type	Yes	u	c	2087	6	0.0028749	1	0.166667
ManG35	All Words	Type	Yes	u	f	2087	5	0.0023958	0	0
ManG35	All Words	Type	Yes	u	p	2087	4	0.0019166	3	0.75
ManG35	All Words	Type	Yes	u	ë	2087	3	0.0014375	3	1
ManG35	All Words	Type	Yes	u	b	2087	2	0.0009583	0	0
ManG35	All Words	Type	Yes	u	ï	2087	2	0.0009583	0	0
ManG35	All Words	Type	Yes	u	o	2087	2	0.0009583	0	0
ManG35	All Words	Type	Yes	u	g	2087	1	0.0004792	1	1
ManG35	All Words	Type	Yes	u	y	2087	1	0.0004792	0	0
ManG35	All Words	Type	Yes	û	t	25	22	0.88	21	0.954545
ManG35	All Words	Type	Yes	û	r	25	2	0.08	0	0
ManG35	All Words	Type	Yes	û	l	25	1	0.04	1	1
ManG35	All Words	Type	Yes	ü	m	1	1	1	0	0
ManG35	All Words	Type	Yes	v	e	232	150	0.6465517	150	1
ManG35	All Words	Type	Yes	v	é	232	42	0.1810345	0	0
ManG35	All Words	Type	Yes	v	a	232	26	0.112069	0	0
ManG35	All Words	Type	Yes	v	i	232	7	0.0301724	0	0
ManG35	All Words	Type	Yes	v	u	232	6	0.0258621	0	0
ManG35	All Words	Type	Yes	v	o	232	1	0.0043103	0	0
ManG35	All Words	Type	Yes	w	a	6	1	0.1666667	0	0
ManG35	All Words	Type	Yes	w	i	6	1	0.1666667	0	0
ManG35	All Words	Type	Yes	w	k	6	1	0.1666667	0	0
ManG35	All Words	Type	Yes	w	l	6	1	0.1666667	0	0
ManG35	All Words	Type	Yes	w	n	6	1	0.1666667	0	0
ManG35	All Words	Type	Yes	w	s	6	1	0.1666667	1	1
ManG35	All Words	Type	Yes	x	e	23	16	0.6956522	16	1
ManG35	All Words	Type	Yes	x	é	23	4	0.173913	0	0
ManG35	All Words	Type	Yes	x	i	23	2	0.0869565	0	0
ManG35	All Words	Type	Yes	x	a	23	1	0.0434783	0	0
ManG35	All Words	Type	Yes	y	é	60	22	0.3666667	0	0
ManG35	All Words	Type	Yes	y	a	60	18	0.3	0	0
ManG35	All Words	Type	Yes	y	e	60	8	0.1333333	8	1
ManG35	All Words	Type	Yes	y	s	60	7	0.1166667	6	0.857143
ManG35	All Words	Type	Yes	y	m	60	2	0.0333333	0	0
ManG35	All Words	Type	Yes	y	x	60	2	0.0333333	0	0
ManG35	All Words	Type	Yes	y	r	60	1	0.0166667	0	0
ManG35	All Words	Type	Yes	z	e	23	13	0.5652174	13	1
ManG35	All Words	Type	Yes	z	a	23	4	0.173913	0	0
ManG35	All Words	Type	Yes	z	é	23	2	0.0869565	0	0
ManG35	All Words	Type	Yes	z	i	23	2	0.0869565	0	0
ManG35	All Words	Type	Yes	z	o	23	1	0.0434783	0	0
ManG35	All Words	Type	Yes	z	z	23	1	0.0434783	0	0
ManG35	All Words	Token	No		e	762999.64	231304.89	0.303152	134769.02	0.582647
ManG35	All Words	Token	No		s	762999.64	147559.94	0.1933945	110068.87	0.745926
ManG35	All Words	Token	No		t	762999.64	103473.72	0.1356144	71212.83	0.688221
ManG35	All Words	Token	No		n	762999.64	61761.19	0.0809452	0	0
ManG35	All Words	Token	No		r	762999.64	50434.44	0.0661002	571.14	0.011324
ManG35	All Words	Token	No		a	762999.64	39601.58	0.0519025	0	0
ManG35	All Words	Token	No		u	762999.64	31471.12	0.0412466	0	0
ManG35	All Words	Token	No		i	762999.64	25444.58	0.0333481	0	0
ManG35	All Words	Token	No		l	762999.64	23598.2	0.0309282	180.29	0.00764
ManG35	All Words	Token	No		x	762999.64	12002.19	0.0157303	11589.9	0.965649
ManG35	All Words	Token	No		é	762999.64	10550.81	0.0138281	0	0
ManG35	All Words	Token	No		d	762999.64	6473.73	0.0084846	6106.07	0.943208
ManG35	All Words	Token	No		c	762999.64	5302.59	0.0069497	506.73	0.095562
ManG35	All Words	Token	No		z	762999.64	3313.18	0.0043423	24.91	0.007519
ManG35	All Words	Token	No		p	762999.64	2178.55	0.0028552	2104.08	0.965816
ManG35	All Words	Token	No		à	762999.64	1781.56	0.0023349	0	0
ManG35	All Words	Token	No		m	762999.64	1663.81	0.0021806	0	0
ManG35	All Words	Token	No		ù	762999.64	1661.23	0.0021772	0	0
ManG35	All Words	Token	No		f	762999.64	1400.45	0.0018355	12.64	0.009027
ManG35	All Words	Token	No		o	762999.64	806.04	0.0010564	0	0
ManG35	All Words	Token	No		g	762999.64	573.78	0.000752	541.48	0.943713
ManG35	All Words	Token	No		q	762999.64	343.2	0.0004498	0	0
ManG35	All Words	Token	No		û	762999.64	114.09	0.0001495	0	0
ManG35	All Words	Token	No		h	762999.64	59.94	0.0000786	0.29	0.00483
ManG35	All Words	Token	No		b	762999.64	43.84	0.0000575	25.65	0.585074
ManG35	All Words	Token	No		y	762999.64	36.77	0.0000482	0	0
ManG35	All Words	Token	No		k	762999.64	21.55	0.0000282	0	0
ManG35	All Words	Token	No		ë	762999.64	11.27	0.0000148	7.04	0.624461
ManG35	All Words	Token	No		ï	762999.64	5.82	0.0000076	0	0
ManG35	All Words	Token	No		w	762999.64	5.56	0.0000073	0.02	0.004235
ManG35	All Words	Token	Yes	a	u	30733.85	9936.57	0.3233103	0	0
ManG35	All Words	Token	Yes	a	s	30733.85	9002.04	0.2929032	8982.72	0.997854
ManG35	All Words	Token	Yes	a	r	30733.85	4307.4	0.1401515	0	0
ManG35	All Words	Token	Yes	a	i	30733.85	2725.81	0.0886909	0	0
ManG35	All Words	Token	Yes	a	l	30733.85	2104.45	0.0684733	0	0
ManG35	All Words	Token	Yes	a	n	30733.85	1141.23	0.0371326	0	0
ManG35	All Words	Token	Yes	a	t	30733.85	1085.39	0.0353159	1084.66	0.999329
ManG35	All Words	Token	Yes	a	c	30733.85	322.12	0.0104811	47.04	0.146045
ManG35	All Words	Token	Yes	a	z	30733.85	48.81	0.0015883	0.35	0.007191
ManG35	All Words	Token	Yes	a	p	30733.85	40.08	0.0013042	23.39	0.583577
ManG35	All Words	Token	Yes	a	k	30733.85	9.92	0.0003229	0	0
ManG35	All Words	Token	Yes	a	o	30733.85	5.5	0.0001789	0	0
ManG35	All Words	Token	Yes	a	b	30733.85	1.63	0.0000529	0	0
ManG35	All Words	Token	Yes	a	m	30733.85	1.03	0.0000336	0	0
ManG35	All Words	Token	Yes	a	g	30733.85	0.7	0.0000227	0	0
ManG35	All Words	Token	Yes	a	y	30733.85	0.37	0.000012	0	0
ManG35	All Words	Token	Yes	a	x	30733.85	0.36	0.0000117	0	0
ManG35	All Words	Token	Yes	a	h	30733.85	0.25	0.0000081	0.25	1
ManG35	All Words	Token	Yes	a	ï	30733.85	0.12	0.0000039	0	0
ManG35	All Words	Token	Yes	a	f	30733.85	0.03	0.000001	0	0
ManG35	All Words	Token	Yes	a	w	30733.85	0.03	0.000001	0	0
ManG35	All Words	Token	Yes	â	t	36.53	36.53	1	36.53	1
ManG35	All Words	Token	Yes	b	e	1660.34	1358.29	0.818082	1358.29	1
ManG35	All Words	Token	Yes	b	é	1660.34	158.33	0.0953603	0	0
ManG35	All Words	Token	Yes	b	a	1660.34	67.57	0.0406972	0	0
ManG35	All Words	Token	Yes	b	u	1660.34	49.59	0.0298645	0	0
ManG35	All Words	Token	Yes	b	y	1660.34	13.08	0.0078792	0	0
ManG35	All Words	Token	Yes	b	o	1660.34	5.45	0.0032798	0	0
ManG35	All Words	Token	Yes	b	s	1660.34	4.51	0.0027181	4.51	1
ManG35	All Words	Token	Yes	b	i	1660.34	3.52	0.0021187	0	0
ManG35	All Words	Token	Yes	c	e	10756.81	8935.54	0.8306871	4517.67	0.505584
ManG35	All Words	Token	Yes	c	i	10756.81	911.11	0.0847012	0	0
ManG35	All Words	Token	Yes	c	s	10756.81	326.66	0.0303681	326.66	1
ManG35	All Words	Token	Yes	c	é	10756.81	284.06	0.0264071	0	0
ManG35	All Words	Token	Yes	c	t	10756.81	198.73	0.0184745	5.68	0.028592
ManG35	All Words	Token	Yes	c	h	10756.81	45.27	0.0042083	0	0
ManG35	All Words	Token	Yes	c	u	10756.81	30.69	0.0028527	0	0
ManG35	All Words	Token	Yes	c	k	10756.81	11.23	0.0010442	0	0
ManG35	All Words	Token	Yes	c	o	10756.81	9.45	0.0008786	0	0
ManG35	All Words	Token	Yes	c	a	10756.81	4.07	0.0003783	0	0
ManG35	All Words	Token	Yes	ç	a	1391.42	1274.48	0.9159508	0	0
ManG35	All Words	Token	Yes	ç	u	1391.42	103.55	0.074419	0	0
ManG35	All Words	Token	Yes	ç	à	1391.42	13.4	0.0096302	0	0
ManG35	All Words	Token	Yes	d	e	49908.22	38428.47	0.7699829	4379.6	0.113968
ManG35	All Words	Token	Yes	d	u	49908.22	8747.2	0.1752658	0	0
ManG35	All Words	Token	Yes	d	s	49908.22	1425.54	0.0285633	1425.54	1
ManG35	All Words	Token	Yes	d	a	49908.22	469.08	0.0093989	0	0
ManG35	All Words	Token	Yes	d	i	49908.22	377.11	0.0075562	0	0
ManG35	All Words	Token	Yes	d	é	49908.22	319.49	0.0064016	0	0
ManG35	All Words	Token	Yes	d	û	49908.22	114.05	0.0022853	0	0
ManG35	All Words	Token	Yes	d	o	49908.22	20.71	0.000415	0	0
ManG35	All Words	Token	Yes	d	y	49908.22	6.2	0.0001241	0	0
ManG35	All Words	Token	Yes	d	t	49908.22	0.35	0.0000071	0	0
ManG35	All Words	Token	Yes	e	s	130258.96	61696.73	0.4736467	25518.22	0.413607
ManG35	All Words	Token	Yes	e	t	130258.96	20679.44	0.1587564	0	0
ManG35	All Words	Token	Yes	e	r	130258.96	18583.57	0.1426663	0	0
ManG35	All Words	Token	Yes	e	n	130258.96	16358.99	0.1255882	0	0
ManG35	All Words	Token	Yes	e	c	130258.96	3769.07	0.0289352	0	0
ManG35	All Words	Token	Yes	e	z	130258.96	3239.01	0.0248659	0	0
ManG35	All Words	Token	Yes	e	u	130258.96	2910.64	0.0223451	0	0
ManG35	All Words	Token	Yes	e	l	130258.96	2308.31	0.0177209	0	0
ManG35	All Words	Token	Yes	e	d	130258.96	317.05	0.002434	0	0
ManG35	All Words	Token	Yes	e	f	130258.96	223.01	0.001712	0	0
ManG35	All Words	Token	Yes	e	a	130258.96	138.9	0.0010663	0	0
ManG35	All Words	Token	Yes	e	x	130258.96	17.3	0.0001328	0	0
ManG35	All Words	Token	Yes	e	y	130258.96	10.38	0.0000797	0	0
ManG35	All Words	Token	Yes	e	w	130258.96	5.51	0.0000423	0	0
ManG35	All Words	Token	Yes	e	m	130258.96	0.84	0.0000065	0	0
ManG35	All Words	Token	Yes	e	e	130258.96	0.1	0.0000008	0	0
ManG35	All Words	Token	Yes	e	k	130258.96	0.05	0.0000003	0	0
ManG35	All Words	Token	Yes	e	p	130258.96	0.03	0.0000002	0	0
ManG35	All Words	Token	Yes	e	g	130258.96	0.03	0.0000002	0	0
ManG35	All Words	Token	Yes	é	e	5026.7	3254.09	0.6473613	3254.09	1
ManG35	All Words	Token	Yes	é	s	5026.7	1733.16	0.34479	1733.16	1
ManG35	All Words	Token	Yes	é	o	5026.7	29.21	0.0058103	0	0
ManG35	All Words	Token	Yes	é	é	5026.7	7.42	0.0014771	0	0
ManG35	All Words	Token	Yes	é	i	5026.7	1.55	0.0003081	0	0
ManG35	All Words	Token	Yes	é	a	5026.7	1.27	0.0002533	0	0
ManG35	All Words	Token	Yes	è	s	3315.43	3315.43	1	3314.67	0.999773
ManG35	All Words	Token	Yes	ê	t	457.48	457.48	1	457.48	1
ManG35	All Words	Token	Yes	ë	s	4.14	3.79	0.9145389	3.79	1
ManG35	All Words	Token	Yes	ë	l	4.14	0.35	0.0854611	0	0
ManG35	All Words	Token	Yes	f	s	607.41	375.59	0.6183483	375.59	1
ManG35	All Words	Token	Yes	f	é	607.41	133.4	0.2196245	0	0
ManG35	All Words	Token	Yes	f	e	607.41	86.1	0.1417452	86.1	1
ManG35	All Words	Token	Yes	f	u	607.41	4.86	0.0080086	0	0
ManG35	All Words	Token	Yes	f	i	607.41	4.47	0.0073671	0	0
ManG35	All Words	Token	Yes	f	a	607.41	2.03	0.0033359	0	0
ManG35	All Words	Token	Yes	f	o	607.41	0.95	0.0015703	0	0
ManG35	All Words	Token	Yes	g	e	5669.62	5002.46	0.882328	5002.46	1
ManG35	All Words	Token	Yes	g	é	5669.62	353.93	0.0624251	0	0
ManG35	All Words	Token	Yes	g	t	5669.62	185.79	0.0327696	185.79	1
ManG35	All Words	Token	Yes	g	s	5669.62	94.99	0.0167543	94.99	1
ManG35	All Words	Token	Yes	g	o	5669.62	17.5	0.003087	0	0
ManG35	All Words	Token	Yes	g	u	5669.62	9.06	0.0015982	0	0
ManG35	All Words	Token	Yes	g	i	5669.62	4.26	0.0007519	0	0
ManG35	All Words	Token	Yes	g	a	5669.62	1.62	0.0002859	0	0
ManG35	All Words	Token	Yes	h	e	3804.46	3101.1	0.8151211	3101.1	1
ManG35	All Words	Token	Yes	h	é	3804.46	445.94	0.117216	0	0
ManG35	All Words	Token	Yes	h	a	3804.46	180.11	0.0473423	0	0
ManG35	All Words	Token	Yes	h	i	3804.46	43.41	0.0114091	0	0
ManG35	All Words	Token	Yes	h	s	3804.46	19.91	0.0052336	19.91	1
ManG35	All Words	Token	Yes	h	o	3804.46	9.45	0.0024849	0	0
ManG35	All Words	Token	Yes	h	u	3804.46	3.74	0.0009837	0	0
ManG35	All Words	Token	Yes	h	t	3804.46	0.77	0.0002016	0	0
ManG35	All Words	Token	Yes	h	l	3804.46	0.03	0.0000077	0	0
ManG35	All Words	Token	Yes	i	t	83080.07	26372.2	0.3174311	26262.63	0.995845
ManG35	All Words	Token	Yes	i	l	83080.07	18297.78	0.2202427	179.59	0.009815
ManG35	All Words	Token	Yes	i	s	83080.07	17396.32	0.2093922	17275.59	0.99306
ManG35	All Words	Token	Yes	i	r	83080.07	7575.78	0.0911865	0	0
ManG35	All Words	Token	Yes	i	n	83080.07	6171.35	0.074282	0	0
ManG35	All Words	Token	Yes	i	e	83080.07	3951.87	0.047567	3951.87	1
ManG35	All Words	Token	Yes	i	x	83080.07	1185.93	0.0142746	794.57	0.669993
ManG35	All Words	Token	Yes	i	f	83080.07	837.3	0.0100782	0	0
ManG35	All Words	Token	Yes	i	é	83080.07	379.96	0.0045734	0	0
ManG35	All Words	Token	Yes	i	d	83080.07	302.09	0.0036361	300.9	0.996076
ManG35	All Words	Token	Yes	i	a	83080.07	263.19	0.003168	0	0
ManG35	All Words	Token	Yes	i	m	83080.07	157.74	0.0018986	0	0
ManG35	All Words	Token	Yes	i	c	83080.07	90.47	0.001089	0	0
ManG35	All Words	Token	Yes	i	o	83080.07	70.6	0.0008497	0	0
ManG35	All Words	Token	Yes	i	z	83080.07	24.56	0.0002956	24.56	1
ManG35	All Words	Token	Yes	i	p	83080.07	2.94	0.0000354	0	0
ManG35	All Words	Token	Yes	î	t	348.46	348.46	1	348.46	1
ManG35	All Words	Token	Yes	ï	s	17.2	11.15	0.6486523	0	0
ManG35	All Words	Token	Yes	ï	e	17.2	2.92	0.1697585	2.92	1
ManG35	All Words	Token	Yes	ï	d	17.2	2.06	0.1195364	0	0
ManG35	All Words	Token	Yes	ï	f	17.2	1	0.058133	0	0
ManG35	All Words	Token	Yes	ï	r	17.2	0.07	0.00392	0	0
ManG35	All Words	Token	Yes	j	e	6778.62	6412.05	0.945922	0	0
ManG35	All Words	Token	Yes	j	à	6778.62	363.83	0.0536739	0	0
ManG35	All Words	Token	Yes	j	a	6778.62	1.69	0.0002487	0	0
ManG35	All Words	Token	Yes	j	o	6778.62	1.05	0.0001554	0	0
ManG35	All Words	Token	Yes	k	i	53.95	44.41	0.8232506	0	0
ManG35	All Words	Token	Yes	k	e	53.95	5.07	0.0939271	5.07	1
ManG35	All Words	Token	Yes	k	s	53.95	1.84	0.0340894	1.84	1
ManG35	All Words	Token	Yes	k	y	53.95	1.59	0.0294692	0	0
ManG35	All Words	Token	Yes	k	a	53.95	1.01	0.0186429	0	0
