Corpus,InfMorpho,FreqCount,WDNoSLE,TypeCont,PhonEnd,OrthCont,Unit,TotalFreq,UnitFreq,UnitProb
ManG35,All Words,Token,ALL,P2,9R,,t,8731.30,14.73,.00168743
ManG35,All Words,Token,ALL,P2,9R,,ent,8731.30,11.39,.00130459
ManG35,All Words,Token,SUB,P2,9R,,s,3351.03,2189.93,.65350832
ManG35,All Words,Token,SUB,P2,9R,,e,3351.03,670.97,.20022713
ManG1,Uninflected,Type,ALL,P2,9R,,#,111,105,.94594595
ManG1,Uninflected,Type,ALL,P2,9R,,e,111,4,.03603604
ManG1,Uninflected,Type,ALL,P2,9R,,s,111,2,.01801802
ManG1,Uninflected,Type,SUB,P2,9R,,e,6,4,.66666667
ManG1,Uninflected,Type,SUB,P2,9R,,s,6,2,.33333333
ManG1,Uninflected,Token,ALL,P2,9R,,#,3872.53,3388.16,.87492227
ManG1,Uninflected,Token,ALL,P2,9R,,e,3872.53,413.57,.10679598
ManG1,Uninflected,Token,ALL,P2,9R,,s,3872.53,70.80,.01828174
ManG1,Uninflected,Token,SUB,P2,9R,,e,484.37,413.57,.85383695
ManG1,Uninflected,Token,SUB,P2,9R,,s,484.37,70.80,.14616305
ManG1,Inflected,Type,ALL,P2,9R,,s,55,47,.85454545
ManG1,Inflected,Type,ALL,P2,9R,,e,55,5,.09090909
ManG1,Inflected,Type,ALL,P2,9R,,es,55,2,.03636364
ManG1,Inflected,Type,ALL,P2,9R,,ent,55,1,.01818182
ManG1,Inflected,Type,SUB,P2,9R,,s,55,47,.85454545
ManG1,Inflected,Type,SUB,P2,9R,,e,55,5,.09090909
ManG1,Inflected,Type,SUB,P2,9R,,es,55,2,.03636364
ManG1,Inflected,Type,SUB,P2,9R,,ent,55,1,.01818182
ManG1,Inflected,Token,ALL,P2,9R,,s,1670.59,1188.29,.71129809
ManG1,Inflected,Token,ALL,P2,9R,,es,1670.59,316.89,.18968428
ManG1,Inflected,Token,ALL,P2,9R,,e,1670.59,164.88,.09869828
ManG1,Inflected,Token,ALL,P2,9R,,ent,1670.59,0.53,.00031935
ManG1,Inflected,Token,SUB,P2,9R,,s,1670.59,1188.29,.71129809
ManG1,Inflected,Token,SUB,P2,9R,,es,1670.59,316.89,.18968428
ManG1,Inflected,Token,SUB,P2,9R,,e,1670.59,164.88,.09869828
ManG1,Inflected,Token,SUB,P2,9R,,ent,1670.59,0.53,.00031935
ManG2,All Words,Type,ALL,P2,9R,,#,321,188,.58566978
ManG2,All Words,Type,ALL,P2,9R,,s,321,114,.35514019
ManG2,All Words,Type,ALL,P2,9R,,e,321,10,.03115265
ManG2,All Words,Type,ALL,P2,9R,,es,321,5,.01557632
ManG2,All Words,Type,ALL,P2,9R,,ent,321,2,.00623053
ManG2,All Words,Type,ALL,P2,9R,,t,321,1,.00311526
ManG2,All Words,Type,ALL,P2,9R,,ts,321,1,.00311526
ManG2,All Words,Type,SUB,P2,9R,,s,133,114,.85714286
ManG2,All Words,Type,SUB,P2,9R,,e,133,10,.07518797
ManG2,All Words,Type,SUB,P2,9R,,es,133,5,.03759398
ManG2,All Words,Type,SUB,P2,9R,,ent,133,2,.01503759
ManG2,All Words,Type,SUB,P2,9R,,t,133,1,.00751880
ManG2,All Words,Type,SUB,P2,9R,,ts,133,1,.00751880
ManG2,All Words,Token,ALL,P2,9R,,#,7224.08,4427.11,.61282629
ManG2,All Words,Token,ALL,P2,9R,,s,7224.08,1918.57,.26557959
ManG2,All Words,Token,ALL,P2,9R,,e,7224.08,615.97,.08526688
ManG2,All Words,Token,ALL,P2,9R,,es,7224.08,249.99,.03460461
ManG2,All Words,Token,ALL,P2,9R,,ent,7224.08,11.86,.00164186
ManG2,All Words,Token,ALL,P2,9R,,t,7224.08,0.39,.00005385
ManG2,All Words,Token,ALL,P2,9R,,ts,7224.08,0.19,.00002692
ManG35,All Words,Token,SUB,P2,9R,,es,3351.03,464.01,.13846867
ManG35,All Words,Token,SUB,P2,9R,,t,3351.03,14.73,.00439670
ManG35,All Words,Token,SUB,P2,9R,,ent,3351.03,11.39,.00339919
ManG35,Uninflected,Type,ALL,P2,9R,,#,467,459,.98286938
ManG35,Uninflected,Type,ALL,P2,9R,,e,467,5,.01070664
ManG35,Uninflected,Type,ALL,P2,9R,,s,467,2,.00428266
ManG35,Uninflected,Type,ALL,P2,9R,,t,467,1,.00214133
ManG35,Uninflected,Type,SUB,P2,9R,,e,8,5,.62500000
ManG35,Uninflected,Type,SUB,P2,9R,,s,8,2,.25000000
ManG35,Uninflected,Type,SUB,P2,9R,,t,8,1,.12500000
ManG35,Uninflected,Token,ALL,P2,9R,,#,6452.30,5380.27,.83385288
ManG35,Uninflected,Token,ALL,P2,9R,,e,6452.30,597.83,.09265301
ManG35,Uninflected,Token,ALL,P2,9R,,s,6452.30,474.16,.07348712
ManG35,Uninflected,Token,ALL,P2,9R,,t,6452.30,0.05,.00000699
ManG35,Uninflected,Token,SUB,P2,9R,,e,1072.03,597.83,.55765642
ManG35,Uninflected,Token,SUB,P2,9R,,s,1072.03,474.16,.44230150
ManG35,Uninflected,Token,SUB,P2,9R,,t,1072.03,0.05,.00004208
ManG35,Inflected,Type,ALL,P2,9R,,s,305,272,.89180328
ManG35,Inflected,Type,ALL,P2,9R,,e,305,15,.04918033
ManG35,Inflected,Type,ALL,P2,9R,,es,305,13,.04262295
ManG35,Inflected,Type,ALL,P2,9R,,ent,305,4,.01311475
ManG35,Inflected,Type,ALL,P2,9R,,t,305,1,.00327869
ManG35,Inflected,Type,SUB,P2,9R,,s,305,272,.89180328
ManG35,Inflected,Type,SUB,P2,9R,,e,305,15,.04918033
ManG35,Inflected,Type,SUB,P2,9R,,es,305,13,.04262295
ManG35,Inflected,Type,SUB,P2,9R,,ent,305,4,.01311475
ManG35,Inflected,Type,SUB,P2,9R,,t,305,1,.00327869
ManG35,Inflected,Token,ALL,P2,9R,,s,2389.71,1715.76,.71798061
ManG35,Inflected,Token,ALL,P2,9R,,es,2389.71,464.01,.19417120
ManG35,Inflected,Token,ALL,P2,9R,,e,2389.71,183.85,.07693508
ManG35,Inflected,Token,ALL,P2,9R,,t,2389.71,14.69,.00614650
ManG35,Inflected,Token,ALL,P2,9R,,ent,2389.71,11.39,.00476660
ManG15,Inflected,Token,ALL,P2,9R,,s,2265.94,1652.86,.72943663
ManG15,Inflected,Token,ALL,P2,9R,,es,2265.94,398.15,.17570963
ManG15,Inflected,Token,ALL,P2,9R,,e,2265.94,193.92,.08558209
ManG15,Inflected,Token,ALL,P2,9R,,ent,2265.94,11.11,.00490444
ManG15,Inflected,Token,ALL,P2,9R,,t,2265.94,9.89,.00436431
ManG15,Inflected,Token,ALL,P2,9R,,ts,2265.94,0.01,.00000290
ManG15,Inflected,Token,SUB,P2,9R,,s,2265.94,1652.86,.72943663
ManG15,Inflected,Token,SUB,P2,9R,,es,2265.94,398.15,.17570963
ManG15,Inflected,Token,SUB,P2,9R,,e,2265.94,193.92,.08558209
ManG15,Inflected,Token,SUB,P2,9R,,ent,2265.94,11.11,.00490444
ManG15,Inflected,Token,SUB,P2,9R,,t,2265.94,9.89,.00436431
ManG15,Inflected,Token,SUB,P2,9R,,ts,2265.94,0.01,.00000290
ManG1,All Words,Type,ALL,P2,9R,,#,164,105,.64024390
ManG1,All Words,Type,ALL,P2,9R,,s,164,49,.29878049
ManG1,All Words,Type,ALL,P2,9R,,e,164,7,.04268293
ManG1,All Words,Type,ALL,P2,9R,,es,164,2,.01219512
ManG1,All Words,Type,ALL,P2,9R,,ent,164,1,.00609756
ManG1,All Words,Type,SUB,P2,9R,,s,59,49,.83050847
ManG1,All Words,Type,SUB,P2,9R,,e,59,7,.11864407
ManG1,All Words,Type,SUB,P2,9R,,es,59,2,.03389831
ManG1,All Words,Type,SUB,P2,9R,,ent,59,1,.01694915
ManG1,All Words,Token,ALL,P2,9R,,#,5529.39,3388.16,.61275477
ManG1,All Words,Token,ALL,P2,9R,,s,5529.39,1259.09,.22770783
ManG1,All Words,Token,ALL,P2,9R,,e,5529.39,564.73,.10213169
ManG1,All Words,Token,ALL,P2,9R,,es,5529.39,316.89,.05730922
ManG1,All Words,Token,ALL,P2,9R,,ent,5529.39,0.53,.00009648
ManG1,All Words,Token,SUB,P2,9R,,s,2141.23,1259.09,.58801972
ManG1,All Words,Token,SUB,P2,9R,,e,2141.23,564.73,.26373905
ManG1,All Words,Token,SUB,P2,9R,,es,2141.23,316.89,.14799207
ManG1,All Words,Token,SUB,P2,9R,,ent,2141.23,0.53,.00024916
ManG15,Uninflected,Type,ALL,P2,9R,,#,487,479,.98357290
ManG15,Uninflected,Type,ALL,P2,9R,,e,487,5,.01026694
ManG15,Uninflected,Type,ALL,P2,9R,,s,487,2,.00410678
ManG15,Uninflected,Type,ALL,P2,9R,,t,487,1,.00205339
ManG15,Uninflected,Type,SUB,P2,9R,,e,8,5,.62500000
ManG15,Uninflected,Type,SUB,P2,9R,,s,8,2,.25000000
ManG15,Uninflected,Type,SUB,P2,9R,,t,8,1,.12500000
ManG15,Uninflected,Token,ALL,P2,9R,,#,5914.37,4971.68,.84061077
ManG15,Uninflected,Token,ALL,P2,9R,,e,5914.37,559.19,.09454810
ManG15,Uninflected,Token,ALL,P2,9R,,s,5914.37,383.47,.06483712
ManG15,Uninflected,Token,ALL,P2,9R,,t,5914.37,0.02,.00000402
ManG15,Uninflected,Token,SUB,P2,9R,,e,942.69,559.19,.59318998
ManG15,Uninflected,Token,SUB,P2,9R,,s,942.69,383.47,.40678480
ManG15,Uninflected,Token,SUB,P2,9R,,t,942.69,0.02,.00002523
ManG15,Inflected,Type,ALL,P2,9R,,s,328,294,.89634146
ManG15,Inflected,Type,ALL,P2,9R,,e,328,15,.04573171
ManG15,Inflected,Type,ALL,P2,9R,,es,328,13,.03963415
ManG15,Inflected,Type,ALL,P2,9R,,ent,328,4,.01219512
ManG15,Inflected,Type,ALL,P2,9R,,t,328,1,.00304878
ManG15,Inflected,Type,ALL,P2,9R,,ts,328,1,.00304878
ManG15,Inflected,Type,SUB,P2,9R,,s,328,294,.89634146
ManG15,Inflected,Type,SUB,P2,9R,,e,328,15,.04573171
ManG15,Inflected,Type,SUB,P2,9R,,es,328,13,.03963415
ManG15,Inflected,Type,SUB,P2,9R,,ent,328,4,.01219512
ManG15,Inflected,Type,SUB,P2,9R,,t,328,1,.00304878
ManG15,Inflected,Type,SUB,P2,9R,,ts,328,1,.00304878
Lexique,Inflected,Type,ALL,P2,9R,,s,1024,975,.95214844
Lexique,Inflected,Type,ALL,P2,9R,,e,1024,21,.02050781
Lexique,Inflected,Type,ALL,P2,9R,,es,1024,17,.01660156
Lexique,Inflected,Type,ALL,P2,9R,,ent,1024,8,.00781250
Lexique,Inflected,Type,ALL,P2,9R,,#,1024,1,.00097656
Lexique,Inflected,Type,ALL,P2,9R,,t,1024,1,.00097656
Lexique,Inflected,Type,ALL,P2,9R,,ts,1024,1,.00097656
Lexique,Inflected,Type,SUB,P2,9R,,s,1023,975,.95307918
Lexique,Inflected,Type,SUB,P2,9R,,e,1023,21,.02052786
Lexique,Inflected,Type,SUB,P2,9R,,es,1023,17,.01661779
Lexique,Inflected,Type,SUB,P2,9R,,ent,1023,8,.00782014
Lexique,Inflected,Type,SUB,P2,9R,,t,1023,1,.00097752
Lexique,Inflected,Type,SUB,P2,9R,,ts,1023,1,.00097752
Lexique,Inflected,Token,ALL,P2,9R,,s,2999.91,2208.63,.73623209
Lexique,Inflected,Token,ALL,P2,9R,,es,2999.91,528.72,.17624529
Lexique,Inflected,Token,ALL,P2,9R,,e,2999.91,216.34,.07211550
Lexique,Inflected,Token,ALL,P2,9R,,ent,2999.91,22.03,.00734355
Lexique,Inflected,Token,ALL,P2,9R,,t,2999.91,20.41,.00680354
Lexique,Inflected,Token,ALL,P2,9R,,ts,2999.91,3.31,.00110337
Lexique,Inflected,Token,ALL,P2,9R,,#,2999.91,0.47,.00015667
Lexique,Inflected,Token,SUB,P2,9R,,s,2999.44,2208.63,.73634745
Lexique,Inflected,Token,SUB,P2,9R,,es,2999.44,528.72,.17627290
Lexique,Inflected,Token,SUB,P2,9R,,e,2999.44,216.34,.07212680
Lexique,Inflected,Token,SUB,P2,9R,,ent,2999.44,22.03,.00734470
Lexique,Inflected,Token,SUB,P2,9R,,t,2999.44,20.41,.00680460
Lexique,Inflected,Token,SUB,P2,9R,,ts,2999.44,3.31,.00110354
ManG15,All Words,Type,ALL,P2,9R,,#,812,479,.58990148
ManG15,All Words,Type,ALL,P2,9R,,s,812,296,.36453202
ManG15,All Words,Type,ALL,P2,9R,,e,812,17,.02093596
ManG15,All Words,Type,ALL,P2,9R,,es,812,13,.01600985
ManG15,All Words,Type,ALL,P2,9R,,ent,812,4,.00492611
ManG15,All Words,Type,ALL,P2,9R,,t,812,2,.00246305
ManG15,All Words,Type,ALL,P2,9R,,ts,812,1,.00123153
ManG15,All Words,Type,SUB,P2,9R,,s,333,296,.88888889
ManG15,All Words,Type,SUB,P2,9R,,e,333,17,.05105105
ManG15,All Words,Type,SUB,P2,9R,,es,333,13,.03903904
ManG15,All Words,Type,SUB,P2,9R,,ent,333,4,.01201201
ManG15,All Words,Type,SUB,P2,9R,,t,333,2,.00600601
ManG15,All Words,Type,SUB,P2,9R,,ts,333,1,.00300300
ManG15,All Words,Token,ALL,P2,9R,,#,8066.69,4971.68,.61632230
ManG15,All Words,Token,ALL,P2,9R,,s,8066.69,2036.33,.25243707
ManG15,All Words,Token,ALL,P2,9R,,e,8066.69,639.50,.07927624
ManG15,All Words,Token,ALL,P2,9R,,es,8066.69,398.15,.04935702
ManG15,All Words,Token,ALL,P2,9R,,ent,8066.69,11.11,.00137766
ManG15,All Words,Token,ALL,P2,9R,,t,8066.69,9.91,.00122889
ManG15,All Words,Token,ALL,P2,9R,,ts,8066.69,0.01,.00000081
ManG15,All Words,Token,SUB,P2,9R,,s,3095.01,2036.33,.65794043
ManG15,All Words,Token,SUB,P2,9R,,e,3095.01,639.50,.20662196
ManG15,All Words,Token,SUB,P2,9R,,es,3095.01,398.15,.12864189
ManG15,All Words,Token,SUB,P2,9R,,ent,3095.01,11.11,.00359067
ManG15,All Words,Token,SUB,P2,9R,,t,3095.01,9.91,.00320292
ManG15,All Words,Token,SUB,P2,9R,,ts,3095.01,0.01,.00000212
Lexique,Uninflected,Type,ALL,P2,9R,,#,1137,1122,.98680739
Lexique,Uninflected,Type,ALL,P2,9R,,e,1137,12,.01055409
Lexique,Uninflected,Type,ALL,P2,9R,,s,1137,2,.00175901
Lexique,Uninflected,Type,ALL,P2,9R,,t,1137,1,.00087951
Lexique,Uninflected,Type,SUB,P2,9R,,e,15,12,.80000000
Lexique,Uninflected,Type,SUB,P2,9R,,s,15,2,.13333333
Lexique,Uninflected,Type,SUB,P2,9R,,t,15,1,.06666667
Lexique,Uninflected,Token,ALL,P2,9R,,#,6165.01,5015.09,.81347638
Lexique,Uninflected,Token,ALL,P2,9R,,e,6165.01,582.29,.09445078
Lexique,Uninflected,Token,ALL,P2,9R,,s,6165.01,564.79,.09161218
Lexique,Uninflected,Token,ALL,P2,9R,,t,6165.01,2.84,.00046066
Lexique,Uninflected,Token,SUB,P2,9R,,e,1149.92,582.29,.50637436
Lexique,Uninflected,Token,SUB,P2,9R,,s,1149.92,564.79,.49115591
Lexique,Uninflected,Token,SUB,P2,9R,,t,1149.92,2.84,.00246974
Lexique,All Words,Token,SUB,P2,9R,,s,4007.21,2773.42,.69210748
Lexique,All Words,Token,SUB,P2,9R,,e,4007.21,656.48,.16382471
Lexique,All Words,Token,SUB,P2,9R,,es,4007.21,528.72,.13194217
Lexique,All Words,Token,SUB,P2,9R,,t,4007.21,23.25,.00580204
Lexique,All Words,Token,SUB,P2,9R,,ent,4007.21,22.03,.00549759
Lexique,All Words,Token,SUB,P2,9R,,ts,4007.21,3.31,.00082601
Lexique,All Words,Type,ALL,P2,9R,,#,2153,1123,.52159777
Lexique,All Words,Type,ALL,P2,9R,,s,2153,977,.45378542
Lexique,All Words,Type,ALL,P2,9R,,e,2153,25,.01161170
Lexique,All Words,Type,ALL,P2,9R,,es,2153,17,.00789596
Lexique,All Words,Type,ALL,P2,9R,,ent,2153,8,.00371575
Lexique,All Words,Type,ALL,P2,9R,,t,2153,2,.00092894
Lexique,All Words,Type,ALL,P2,9R,,ts,2153,1,.00046447
Lexique,All Words,Type,SUB,P2,9R,,s,1030,977,.94854369
Lexique,All Words,Type,SUB,P2,9R,,e,1030,25,.02427184
Lexique,All Words,Type,SUB,P2,9R,,es,1030,17,.01650485
Lexique,All Words,Type,SUB,P2,9R,,ent,1030,8,.00776699
Lexique,All Words,Type,SUB,P2,9R,,t,1030,2,.00194175
Lexique,All Words,Type,SUB,P2,9R,,ts,1030,1,.00097087
Lexique,All Words,Token,ALL,P2,9R,,#,9022.77,5015.56,.55587807
Lexique,All Words,Token,ALL,P2,9R,,s,9022.77,2773.42,.30738011
Lexique,All Words,Token,ALL,P2,9R,,e,9022.77,656.48,.07275814
Lexique,All Words,Token,ALL,P2,9R,,es,9022.77,528.72,.05859841
Lexique,All Words,Token,ALL,P2,9R,,t,9022.77,23.25,.00257681
Lexique,All Words,Token,ALL,P2,9R,,ent,9022.77,22.03,.00244160
Lexique,All Words,Token,ALL,P2,9R,,ts,9022.77,3.31,.00036685
ManG35,Inflected,Token,SUB,P2,9R,,s,2389.71,1715.76,.71798061
ManG35,Inflected,Token,SUB,P2,9R,,es,2389.71,464.01,.19417120
ManG35,Inflected,Token,SUB,P2,9R,,e,2389.71,183.85,.07693508
ManG35,Inflected,Token,SUB,P2,9R,,t,2389.71,14.69,.00614650
ManG35,Inflected,Token,SUB,P2,9R,,ent,2389.71,11.39,.00476660
Lexique,All Words,Type,ALL,G1,a,a,#,4995,3944,.78958959
Lexique,All Words,Type,ALL,G1,a,a,s,4995,756,.15135135
Lexique,All Words,Type,ALL,G1,a,a,t,4995,156,.03123123
Lexique,All Words,Type,ALL,G1,a,a,ts,4995,101,.02022022
Lexique,All Words,Type,ALL,G1,a,a,h,4995,15,.00300300
Lexique,All Words,Type,ALL,G1,a,a,hs,4995,10,.00200200
Lexique,All Words,Type,ALL,G1,a,a,cs,4995,3,.00060060
Lexique,All Words,Type,ALL,G1,a,a,c,4995,2,.00040040
Lexique,All Words,Type,ALL,G1,a,a,p,4995,2,.00040040
Lexique,All Words,Type,ALL,G1,a,a,ps,4995,2,.00040040
Lexique,All Words,Type,ALL,G1,a,a,ch,4995,1,.00020020
Lexique,All Words,Type,ALL,G1,a,a,chs,4995,1,.00020020
Lexique,All Words,Type,ALL,G1,a,a,rs,4995,1,.00020020
Lexique,All Words,Type,ALL,G1,a,a,z,4995,1,.00020020
Lexique,All Words,Type,SUB,G1,a,a,s,1051,756,.71931494
Lexique,All Words,Type,SUB,G1,a,a,t,1051,156,.14843007
Lexique,All Words,Type,SUB,G1,a,a,ts,1051,101,.09609895
Lexique,All Words,Type,SUB,G1,a,a,h,1051,15,.01427212
Lexique,All Words,Type,SUB,G1,a,a,hs,1051,10,.00951475
Lexique,All Words,Type,SUB,G1,a,a,cs,1051,3,.00285442
Lexique,All Words,Type,SUB,G1,a,a,c,1051,2,.00190295
Lexique,All Words,Type,SUB,G1,a,a,p,1051,2,.00190295
Lexique,All Words,Type,SUB,G1,a,a,ps,1051,2,.00190295
Lexique,All Words,Type,SUB,G1,a,a,ch,1051,1,.00095147
Lexique,All Words,Type,SUB,G1,a,a,chs,1051,1,.00095147
Lexique,All Words,Type,SUB,G1,a,a,rs,1051,1,.00095147
Lexique,All Words,Type,SUB,G1,a,a,z,1051,1,.00095147
Lexique,All Words,Token,ALL,G1,a,a,#,59667.66,46721.91,.78303573
Lexique,All Words,Token,ALL,G1,a,a,s,59667.66,11493.56,.19262629
Lexique,All Words,Token,ALL,G1,a,a,t,59667.66,867.43,.01453769
Lexique,All Words,Token,ALL,G1,a,a,ts,59667.66,361.81,.00606375
Lexique,All Words,Token,ALL,G1,a,a,c,59667.66,71.42,.00119696
Lexique,All Words,Token,ALL,G1,a,a,rs,59667.66,59.26,.00099317
Lexique,All Words,Token,ALL,G1,a,a,ps,59667.66,41.02,.00068747
Lexique,All Words,Token,ALL,G1,a,a,p,59667.66,35.07,.00058776
Lexique,All Words,Token,ALL,G1,a,a,h,59667.66,7.63,.00012787
Lexique,All Words,Token,ALL,G1,a,a,cs,59667.66,4.26,.00007140
Lexique,All Words,Token,ALL,G1,a,a,z,59667.66,1.28,.00002145
Lexique,All Words,Token,ALL,G1,a,a,ch,59667.66,1.22,.00002045
Lexique,All Words,Token,ALL,G1,a,a,hs,59667.66,1.11,.00001860
Lexique,All Words,Token,ALL,G1,a,a,chs,59667.66,0.68,.00001140
Lexique,All Words,Token,SUB,G1,a,a,s,12945.75,11493.56,.88782496
Lexique,All Words,Token,SUB,G1,a,a,t,12945.75,867.43,.06700500
Lexique,All Words,Token,SUB,G1,a,a,ts,12945.75,361.81,.02794817
Lexique,All Words,Token,SUB,G1,a,a,c,12945.75,71.42,.00551687
Lexique,All Words,Token,SUB,G1,a,a,rs,12945.75,59.26,.00457756
Lexique,All Words,Token,SUB,G1,a,a,ps,12945.75,41.02,.00316861
Lexique,All Words,Token,SUB,G1,a,a,p,12945.75,35.07,.00270900
Lexique,All Words,Token,SUB,G1,a,a,h,12945.75,7.63,.00058938
Lexique,All Words,Token,SUB,G1,a,a,cs,12945.75,4.26,.00032907
Lexique,All Words,Token,SUB,G1,a,a,z,12945.75,1.28,.00009887
Lexique,All Words,Token,SUB,G1,a,a,ch,12945.75,1.22,.00009424
Lexique,All Words,Token,SUB,G1,a,a,hs,12945.75,1.11,.00008574
Lexique,All Words,Token,SUB,G1,a,a,chs,12945.75,0.68,.00005253
Lexique,Uninflected,Type,ALL,G1,a,a,#,659,437,.66312595
Lexique,Uninflected,Type,ALL,G1,a,a,t,659,153,.23216995
Lexique,Uninflected,Type,ALL,G1,a,a,s,659,46,.06980273
Lexique,Uninflected,Type,ALL,G1,a,a,h,659,15,.02276176
Lexique,Uninflected,Type,ALL,G1,a,a,c,659,2,.00303490
Lexique,Uninflected,Type,ALL,G1,a,a,p,659,2,.00303490
Lexique,Uninflected,Type,ALL,G1,a,a,ch,659,1,.00151745
Lexique,Uninflected,Type,ALL,G1,a,a,cs,659,1,.00151745
Lexique,Uninflected,Type,ALL,G1,a,a,rs,659,1,.00151745
Lexique,Uninflected,Type,ALL,G1,a,a,z,659,1,.00151745
Lexique,Uninflected,Type,SUB,G1,a,a,t,222,153,.68918919
Lexique,Uninflected,Type,SUB,G1,a,a,s,222,46,.20720721
Lexique,Uninflected,Type,SUB,G1,a,a,h,222,15,.06756757
Lexique,Uninflected,Type,SUB,G1,a,a,c,222,2,.00900901
Lexique,Uninflected,Type,SUB,G1,a,a,p,222,2,.00900901
Lexique,Uninflected,Type,SUB,G1,a,a,ch,222,1,.00450450
Lexique,Uninflected,Type,SUB,G1,a,a,cs,222,1,.00450450
Lexique,Uninflected,Type,SUB,G1,a,a,rs,222,1,.00450450
Lexique,Uninflected,Type,SUB,G1,a,a,z,222,1,.00450450
Lexique,Uninflected,Token,ALL,G1,a,a,s,15458.90,10492.93,.67876304
Lexique,Uninflected,Token,ALL,G1,a,a,#,15458.90,3938.06,.25474387
Lexique,Uninflected,Token,ALL,G1,a,a,t,15458.90,849.19,.05493211
Lexique,Uninflected,Token,ALL,G1,a,a,c,15458.90,71.42,.00461999
Lexique,Uninflected,Token,ALL,G1,a,a,rs,15458.90,59.26,.00383339
Lexique,Uninflected,Token,ALL,G1,a,a,p,15458.90,35.07,.00226860
Lexique,Uninflected,Token,ALL,G1,a,a,h,15458.90,7.63,.00049357
Lexique,Uninflected,Token,ALL,G1,a,a,cs,15458.90,2.84,.00018371
Lexique,Uninflected,Token,ALL,G1,a,a,z,15458.90,1.28,.00008280
Lexique,Uninflected,Token,ALL,G1,a,a,ch,15458.90,1.22,.00007892
Lexique,Uninflected,Token,SUB,G1,a,a,s,11520.84,10492.93,.91077821
Lexique,Uninflected,Token,SUB,G1,a,a,t,11520.84,849.19,.07370904
Lexique,Uninflected,Token,SUB,G1,a,a,c,11520.84,71.42,.00619920
Lexique,Uninflected,Token,SUB,G1,a,a,rs,11520.84,59.26,.00514372
Lexique,Uninflected,Token,SUB,G1,a,a,p,11520.84,35.07,.00304405
Lexique,Uninflected,Token,SUB,G1,a,a,h,11520.84,7.63,.00066228
Lexique,Uninflected,Token,SUB,G1,a,a,cs,11520.84,2.84,.00024651
Lexique,Uninflected,Token,SUB,G1,a,a,z,11520.84,1.28,.00011110
Lexique,Uninflected,Token,SUB,G1,a,a,ch,11520.84,1.22,.00010590
Lexique,Inflected,Type,ALL,G1,a,a,#,4358,3523,.80839835
Lexique,Inflected,Type,ALL,G1,a,a,s,4358,712,.16337770
Lexique,Inflected,Type,ALL,G1,a,a,ts,4358,101,.02317577
Lexique,Inflected,Type,ALL,G1,a,a,hs,4358,10,.00229463
Lexique,Inflected,Type,ALL,G1,a,a,t,4358,7,.00160624
Lexique,Inflected,Type,ALL,G1,a,a,cs,4358,2,.00045893
Lexique,Inflected,Type,ALL,G1,a,a,ps,4358,2,.00045893
Lexique,Inflected,Type,ALL,G1,a,a,chs,4358,1,.00022946
Lexique,Inflected,Type,SUB,G1,a,a,s,835,712,.85269461
Lexique,Inflected,Type,SUB,G1,a,a,ts,835,101,.12095808
Lexique,Inflected,Type,SUB,G1,a,a,hs,835,10,.01197605
Lexique,Inflected,Type,SUB,G1,a,a,t,835,7,.00838323
Lexique,Inflected,Type,SUB,G1,a,a,cs,835,2,.00239521
Lexique,Inflected,Type,SUB,G1,a,a,ps,835,2,.00239521
Lexique,Inflected,Type,SUB,G1,a,a,chs,835,1,.00119760
Lexique,Inflected,Token,ALL,G1,a,a,#,44495.05,42973.20,.96579732
Lexique,Inflected,Token,ALL,G1,a,a,s,44495.05,1019.82,.02291985
Lexique,Inflected,Token,ALL,G1,a,a,ts,44495.05,361.81,.00813147
Lexique,Inflected,Token,ALL,G1,a,a,t,44495.05,95.99,.00215732
Lexique,Inflected,Token,ALL,G1,a,a,ps,44495.05,41.02,.00092190
Lexique,Inflected,Token,ALL,G1,a,a,cs,44495.05,1.42,.00003191
Lexique,Inflected,Token,ALL,G1,a,a,hs,44495.05,1.11,.00002495
Lexique,Inflected,Token,ALL,G1,a,a,chs,44495.05,0.68,.00001528
Lexique,Inflected,Token,SUB,G1,a,a,s,1521.85,1019.82,.67011861
Lexique,Inflected,Token,SUB,G1,a,a,ts,1521.85,361.81,.23774354
Lexique,Inflected,Token,SUB,G1,a,a,t,1521.85,95.99,.06307455
Lexique,Inflected,Token,SUB,G1,a,a,ps,1521.85,41.02,.02695404
Lexique,Inflected,Token,SUB,G1,a,a,cs,1521.85,1.42,.00093307
Lexique,Inflected,Token,SUB,G1,a,a,hs,1521.85,1.11,.00072938
Lexique,Inflected,Token,SUB,G1,a,a,chs,1521.85,0.68,.00044682
ManG15,All Words,Type,ALL,G1,a,a,#,1922,1528,.79500520
ManG15,All Words,Type,ALL,G1,a,a,s,1922,286,.14880333
ManG15,All Words,Type,ALL,G1,a,a,t,1922,54,.02809573
ManG15,All Words,Type,ALL,G1,a,a,ts,1922,38,.01977107
ManG15,All Words,Type,ALL,G1,a,a,c,1922,3,.00156087
ManG15,All Words,Type,ALL,G1,a,a,h,1922,3,.00156087
ManG15,All Words,Type,ALL,G1,a,a,cs,1922,2,.00104058
ManG15,All Words,Type,ALL,G1,a,a,p,1922,2,.00104058
ManG15,All Words,Type,ALL,G1,a,a,ch,1922,1,.00052029
ManG15,All Words,Type,ALL,G1,a,a,chs,1922,1,.00052029
ManG15,All Words,Type,ALL,G1,a,a,hs,1922,1,.00052029
