Corpus	InfMorpho	FreqCount	Phoneme	Position	Unit	TotalFreq	UnitFreq	UnitProb
Lexique	All Words	Type	k	Any	kk	25459	1	0.0000393
Lexique	All Words	Type	%	Any	an	22345	10210	0.4569255
Lexique	All Words	Type	%	Any	en	22345	9680	0.4332065
Lexique	All Words	Type	%	Any	em	22345	1648	0.0737525
Lexique	All Words	Type	%	Any	am	22345	680	0.0304319
Lexique	All Words	Type	%	Any	han	22345	45	0.0020139
Lexique	All Words	Type	%	Any	hen	22345	35	0.0015663
Lexique	All Words	Type	%	Any	e	22345	33	0.0014768
Lexique	All Words	Type	%	Any	aon	22345	6	0.0002685
Lexique	All Words	Type	%	Any	ham	22345	6	0.0002685
Lexique	All Words	Type	%	Any	ang	22345	2	0.0000895
Lexique	All Words	Type	p	Any	p	22079	19771	0.8954663
Lexique	All Words	Type	p	Any	pp	22079	1235	0.0559355
Lexique	All Words	Type	p	Any	pe	22079	553	0.0250464
Lexique	All Words	Type	p	Any	b	22079	382	0.0173015
Lexique	All Words	Type	p	Any	ppe	22079	138	0.0062503
Lexique	All Words	Type	d	Any	d	20064	18251	0.9096392
Lexique	All Words	Type	d	Any	de	20064	1743	0.086872
Lexique	All Words	Type	d	Any	dd	20064	37	0.0018441
Lexique	All Words	Type	d	Any	dh	20064	26	0.0012959
Lexique	All Words	Type	d	Any	ddh	20064	7	0.0003489
Lexique	All Words	Type	m	Any	m	19383	16442	0.8482691
Lexique	All Words	Type	m	Any	me	19383	1863	0.0961152
Lexique	All Words	Type	m	Any	mm	19383	965	0.0497859
Lexique	All Words	Type	m	Any	mme	19383	111	0.0057267
Lexique	All Words	Type	m	Any	mp	19383	2	0.0001032
Lexique	All Words	Type	n	Any	n	17697	11640	0.6577386
Lexique	All Words	Type	n	Any	nn	17697	2692	0.1521162
Lexique	All Words	Type	n	Any	ne	17697	2066	0.116743
Lexique	All Words	Type	n	Any	nne	17697	1178	0.066565
Lexique	All Words	Type	n	Any	nh	17697	74	0.0041815
Lexique	All Words	Type	n	Any	mn	17697	34	0.0019212
Lexique	All Words	Type	n	Any	mne	17697	13	0.0007346
Lexique	All Words	Type	j	Any	i	14800	11802	0.7974324
Lexique	All Words	Type	j	Any	ill	14800	1560	0.1054054
Lexique	All Words	Type	j	Any	ille	14800	623	0.0420946
Lexique	All Words	Type	j	Any	y	14800	551	0.0372297
Lexique	All Words	Type	j	Any	il	14800	92	0.0062162
Lexique	All Words	Type	j	Any	ye	14800	70	0.0047297
Lexique	All Words	Type	j	Any	ï	14800	61	0.0041216
Lexique	All Words	Type	j	Any	hi	14800	22	0.0014865
Lexique	All Words	Type	j	Any	illi	14800	8	0.0005405
Lexique	All Words	Type	j	Any	hy	14800	4	0.0002703
Lexique	All Words	Type	j	Any	j	14800	4	0.0002703
Lexique	All Words	Type	j	Any	ïe	14800	2	0.0001351
Lexique	All Words	Type	j	Any	l	14800	1	0.0000676
Lexique	All Words	Type	b	Any	b	13913	13576	0.975778
Lexique	All Words	Type	b	Any	be	13913	290	0.0208438
Lexique	All Words	Type	b	Any	bb	13913	38	0.0027313
Lexique	All Words	Type	b	Any	bh	13913	7	0.0005031
Lexique	All Words	Type	b	Any	bbe	13913	2	0.0001438
Lexique	All Words	Type	y	Any	u	12925	12375	0.9574468
Lexique	All Words	Type	y	Any	hu	12925	231	0.0178723
Lexique	All Words	Type	y	Any	û	12925	191	0.0147776
Lexique	All Words	Type	y	Any	ue	12925	108	0.0083559
Lexique	All Words	Type	y	Any	eu	12925	12	0.0009284
Lexique	All Words	Type	y	Any	eû	12925	2	0.0001547
Lexique	All Words	Type	y	Any	uh	12925	2	0.0001547
Lexique	All Words	Type	y	Any	ui	12925	2	0.0001547
Lexique	All Words	Type	y	Any	ü	12925	1	0.0000774
Lexique	All Words	Type	y	Any	üh	12925	1	0.0000774
Lexique	All Words	Type	&	Any	on	12717	11261	0.8855076
Lexique	All Words	Type	&	Any	om	12717	1336	0.1050562
Lexique	All Words	Type	&	Any	omp	12717	79	0.0062122
Lexique	All Words	Type	&	Any	hon	12717	15	0.0011795
Lexique	All Words	Type	&	Any	un	12717	12	0.0009436
Lexique	All Words	Type	&	Any	ont	12717	8	0.0006291
Lexique	All Words	Type	&	Any	um	12717	4	0.0003145
Lexique	All Words	Type	&	Any	hom	12717	1	0.0000786
Lexique	All Words	Type	&	Any	ong	12717	1	0.0000786
Lexique	All Words	Type	9	Any	e	12451	7117	0.5716007
Lexique	All Words	Type	9	Any	eu	12451	4954	0.3978797
Lexique	All Words	Type	9	Any	ue	12451	82	0.0065858
Lexique	All Words	Type	9	Any	oeu	12451	78	0.0062646
Lexique	All Words	Type	9	Any	u	12451	78	0.0062646
Lexique	All Words	Type	9	Any	ai	12451	56	0.0044976
Lexique	All Words	Type	9	Any	heu	12451	35	0.002811
Lexique	All Words	Type	9	Any	i	12451	19	0.001526
Lexique	All Words	Type	9	Any	eû	12451	13	0.0010441
Lexique	All Words	Type	9	Any	oe	12451	12	0.0009638
Lexique	All Words	Type	9	Any	ö	12451	2	0.0001606
Lexique	All Words	Type	9	Any	a	12451	1	0.0000803
Lexique	All Words	Type	9	Any	ea	12451	1	0.0000803
Lexique	All Words	Type	9	Any	euh	12451	1	0.0000803
Lexique	All Words	Type	9	Any	o	12451	1	0.0000803
Lexique	All Words	Type	9	Any	on	12451	1	0.0000803
Lexique	All Words	Type	f	Any	f	12214	9129	0.747421
Lexique	All Words	Type	f	Any	ff	12214	1695	0.1387752
Lexique	All Words	Type	f	Any	ph	12214	1117	0.0914524
Lexique	All Words	Type	f	Any	ffe	12214	122	0.0099885
Lexique	All Words	Type	f	Any	phe	12214	89	0.0072867
Lexique	All Words	Type	f	Any	fe	12214	57	0.0046668
Lexique	All Words	Type	f	Any	fs	12214	2	0.0001637
Lexique	All Words	Type	f	Any	fh	12214	1	0.0000819
Lexique	All Words	Type	f	Any	v	12214	1	0.0000819
Lexique	All Words	Type	f	Any	ve	12214	1	0.0000819
Lexique	All Words	Type	v	Any	v	10638	9303	0.8745065
Lexique	All Words	Type	v	Any	ve	10638	1297	0.1219214
Lexique	All Words	Type	v	Any	w	10638	37	0.0034781
Lexique	All Words	Type	v	Any	we	10638	1	0.000094
Lexique	All Words	Type	z	Any	s	10154	6494	0.6395509
Lexique	All Words	Type	z	Any	se	10154	2954	0.2909198
Lexique	All Words	Type	z	Any	z	10154	531	0.0522947
Lexique	All Words	Type	z	Any	sh	10154	83	0.0081741
Lexique	All Words	Type	z	Any	ze	10154	69	0.0067954
Lexique	All Words	Type	z	Any	zz	10154	12	0.0011818
Lexique	All Words	Type	z	Any	x	10154	7	0.0006894
Lexique	All Words	Type	z	Any	si	10154	3	0.0002955
Lexique	All Words	Type	z	Any	th	10154	1	0.0000985
Lexique	All Words	Type	u	Any	ou	8720	8215	0.9420872
Lexique	All Words	Type	u	Any	oû	8720	169	0.0193807
Lexique	All Words	Type	u	Any	oue	8720	78	0.008945
Lexique	All Words	Type	u	Any	u	8720	73	0.0083716
Lexique	All Words	Type	u	Any	oo	8720	72	0.0082569
Lexique	All Words	Type	u	Any	hou	8720	57	0.0065367
Lexique	All Words	Type	u	Any	aou	8720	27	0.0030963
Lexique	All Words	Type	u	Any	e	8720	12	0.0013761
Lexique	All Words	Type	u	Any	ow	8720	6	0.0006881
Lexique	All Words	Type	u	Any	ew	8720	2	0.0002294
Lexique	All Words	Type	u	Any	hoo	8720	2	0.0002294
Lexique	All Words	Type	u	Any	o	8720	2	0.0002294
Lexique	All Words	Type	u	Any	aoû	8720	1	0.0001147
Lexique	All Words	Type	u	Any	hu	8720	1	0.0001147
Lexique	All Words	Type	u	Any	où	8720	1	0.0001147
Lexique	All Words	Type	u	Any	ù	8720	1	0.0001147
Lexique	All Words	Type	u	Any	ue	8720	1	0.0001147
Lexique	All Words	Type	g	Any	g	8175	6706	0.8203058
Lexique	All Words	Type	g	Any	gu	8175	969	0.1185321
Lexique	All Words	Type	g	Any	gue	8175	379	0.0463609
Lexique	All Words	Type	g	Any	gg	8175	62	0.0075841
Lexique	All Words	Type	g	Any	gh	8175	36	0.0044037
Lexique	All Words	Type	g	Any	c	8175	22	0.0026911
Lexique	All Words	Type	g	Any	ge	8175	1	0.0001223
Lexique	All Words	Type	Z	Any	g	7577	3237	0.4272139
Lexique	All Words	Type	Z	Any	ge	7577	2658	0.3507985
Lexique	All Words	Type	Z	Any	j	7577	1641	0.2165765
Lexique	All Words	Type	Z	Any	je	7577	41	0.0054111
Lexique	All Words	Type	5	Any	in	6711	4323	0.6441663
Lexique	All Words	Type	5	Any	en	6711	802	0.1195053
Lexique	All Words	Type	5	Any	im	6711	751	0.1119058
Lexique	All Words	Type	5	Any	ain	6711	326	0.048577
Lexique	All Words	Type	5	Any	ein	6711	194	0.0289078
Lexique	All Words	Type	5	Any	ym	6711	91	0.0135598
Lexique	All Words	Type	5	Any	un	6711	73	0.0108777
Lexique	All Words	Type	5	Any	yn	6711	73	0.0108777
Lexique	All Words	Type	5	Any	în	6711	28	0.0041723
Lexique	All Words	Type	5	Any	ïn	6711	16	0.0023841
Lexique	All Words	Type	5	Any	aim	6711	8	0.0011921
Lexique	All Words	Type	5	Any	e	6711	4	0.000596
Lexique	All Words	Type	5	Any	hin	6711	4	0.000596
Lexique	All Words	Type	5	Any	ing	6711	4	0.000596
Lexique	All Words	Type	5	Any	em	6711	3	0.000447
Lexique	All Words	Type	5	Any	hum	6711	3	0.000447
Lexique	All Words	Type	5	Any	inc	6711	3	0.000447
Lexique	All Words	Type	5	Any	um	6711	3	0.000447
Lexique	All Words	Type	5	Any	hun	6711	2	0.000298
Lexique	All Words	Type	S	Any	ch	6206	4919	0.79262
Lexique	All Words	Type	S	Any	che	6206	1104	0.1778924
Lexique	All Words	Type	S	Any	sh	6206	104	0.016758
Lexique	All Words	Type	S	Any	sch	6206	55	0.0088624
Lexique	All Words	Type	S	Any	sc	6206	9	0.0014502
Lexique	All Words	Type	S	Any	chs	6206	4	0.0006445
Lexique	All Words	Type	S	Any	s	6206	4	0.0006445
Lexique	All Words	Type	S	Any	she	6206	4	0.0006445
Lexique	All Words	Type	S	Any	j	6206	2	0.0003223
Lexique	All Words	Type	S	Any	sche	6206	1	0.0001611
Lexique	All Words	Type	wa	Any	oi	2458	2042	0.8307567
Lexique	All Words	Type	wa	Any	ua	2458	103	0.041904
Lexique	All Words	Type	wa	Any	oua	2458	100	0.0406835
Lexique	All Words	Type	wa	Any	oie	2458	83	0.0337673
Lexique	All Words	Type	wa	Any	oî	2458	67	0.0272579
Lexique	All Words	Type	wa	Any	wa	2458	23	0.0093572
Lexique	All Words	Type	wa	Any	ouâ	2458	11	0.0044752
Lexique	All Words	Type	wa	Any	oe	2458	8	0.0032547
Lexique	All Words	Type	wa	Any	oê	2458	4	0.0016273
Lexique	All Words	Type	wa	Any	eoi	2458	3	0.0012205
Lexique	All Words	Type	wa	Any	oig	2458	3	0.0012205
Lexique	All Words	Type	wa	Any	oue	2458	3	0.0012205
Lexique	All Words	Type	wa	Any	hoi	2458	2	0.0008137
Lexique	All Words	Type	wa	Any	hua	2458	2	0.0008137
Lexique	All Words	Type	wa	Any	oy	2458	2	0.0008137
Lexique	All Words	Type	wa	Any	houa	2458	1	0.0004068
Lexique	All Words	Type	wa	Any	wha	2458	1	0.0004068
Lexique	All Words	Type	8	Any	u	2219	2176	0.9806219
Lexique	All Words	Type	8	Any	hu	2219	43	0.0193781
Lexique	All Words	Type	ij	Any	ill	2048	899	0.4389648
Lexique	All Words	Type	ij	Any	i	2048	722	0.3525391
Lexique	All Words	Type	ij	Any	ille	2048	292	0.1425781
Lexique	All Words	Type	ij	Any	y	2048	105	0.0512695
Lexique	All Words	Type	ij	Any	ii	2048	20	0.0097656
Lexique	All Words	Type	ij	Any	illi	2048	7	0.003418
Lexique	All Words	Type	ij	Any	ilh	2048	3	0.0014648
Lexique	All Words	Type	ks	Any	x	1992	1200	0.6024096
Lexique	All Words	Type	ks	Any	ct	1992	393	0.1972892
Lexique	All Words	Type	ks	Any	cc	1992	198	0.0993976
Lexique	All Words	Type	ks	Any	xc	1992	104	0.0522088
Lexique	All Words	Type	ks	Any	xe	1992	70	0.0351406
Lexique	All Words	Type	ks	Any	cs	1992	8	0.0040161
Lexique	All Words	Type	ks	Any	xs	1992	8	0.0040161
Lexique	All Words	Type	ks	Any	xt	1992	3	0.001506
Lexique	All Words	Type	ks	Any	cks	1992	2	0.001004
Lexique	All Words	Type	ks	Any	kes	1992	2	0.001004
Lexique	All Words	Type	ks	Any	ks	1992	2	0.001004
Lexique	All Words	Type	ks	Any	xh	1992	2	0.001004
Lexique	All Words	Type	N	Any	gn	1699	1285	0.7563273
Lexique	All Words	Type	N	Any	gne	1699	382	0.2248381
Lexique	All Words	Type	N	Any	gni	1699	32	0.0188346
Lexique	All Words	Type	waj	Any	oy	641	616	0.9609984
Lexique	All Words	Type	waj	Any	ouaill	641	15	0.0234009
Lexique	All Words	Type	waj	Any	ouaille	641	5	0.0078003
Lexique	All Words	Type	waj	Any	waï	641	2	0.0031201
Lexique	All Words	Type	waj	Any	waii	641	2	0.0031201
Lexique	All Words	Type	waj	Any	oill	641	1	0.0015601
Lexique	All Words	Type	w	Any	ou	621	535	0.8615137
Lexique	All Words	Type	w	Any	w	621	45	0.0724638
Lexique	All Words	Type	w	Any	u	621	30	0.0483092
Lexique	All Words	Type	w	Any	wh	621	7	0.0112721
Lexique	All Words	Type	w	Any	hu	621	3	0.0048309
Lexique	All Words	Type	w	Any	o	621	1	0.0016103
Lexique	All Words	Type	gz	Any	x	509	415	0.8153242
Lexique	All Words	Type	gz	Any	xh	509	74	0.1453831
Lexique	All Words	Type	gz	Any	gz	509	16	0.0314342
Lexique	All Words	Type	gz	Any	cz	509	4	0.0078585
Lexique	All Words	Type	w5	Any	oin	259	236	0.9111969
Lexique	All Words	Type	w5	Any	ouin	259	20	0.0772201
Lexique	All Words	Type	w5	Any	ooin	259	3	0.011583
Lexique	All Words	Type	dZ	Any	dj	137	66	0.4817518
Lexique	All Words	Type	dZ	Any	j	137	26	0.189781
Lexique	All Words	Type	dZ	Any	dg	137	17	0.1240876
Lexique	All Words	Type	dZ	Any	g	137	15	0.1094891
Lexique	All Words	Type	dZ	Any	dge	137	9	0.0656934
Lexique	All Words	Type	dZ	Any	gg	137	3	0.0218978
Lexique	All Words	Type	dZ	Any	ggi	137	1	0.0072993
Lexique	All Words	Type	tS	Any	tch	111	63	0.5675676
Lexique	All Words	Type	tS	Any	ch	111	22	0.1981982
Lexique	All Words	Type	tS	Any	c	111	7	0.0630631
Lexique	All Words	Type	tS	Any	tche	111	6	0.0540541
Lexique	All Words	Type	tS	Any	tsch	111	3	0.027027
Lexique	All Words	Type	tS	Any	tzsch	111	3	0.027027
Lexique	All Words	Type	tS	Any	cc	111	2	0.018018
Lexique	All Words	Type	tS	Any	tsche	111	2	0.018018
Lexique	All Words	Type	tS	Any	che	111	1	0.009009
Lexique	All Words	Type	tS	Any	chtch	111	1	0.009009
Lexique	All Words	Type	tS	Any	tje	111	1	0.009009
Lexique	All Words	Type	G	Any	ng	89	85	0.9550562
Lexique	All Words	Type	G	Any	n	89	4	0.0449438
Lexique	All Words	Type	dz	Any	zz	34	27	0.7941176
Lexique	All Words	Type	dz	Any	dez	34	2	0.0588235
Lexique	All Words	Type	dz	Any	dz	34	2	0.0588235
Lexique	All Words	Type	dz	Any	tz	34	2	0.0588235
Lexique	All Words	Type	dz	Any	z	34	1	0.0294118
Lexique	All Words	Type	x	Any	j	4	4	1
Lexique	All Words	Type	R	Initial	r	9747	9689	0.9940495
Lexique	All Words	Type	R	Initial	rh	9747	58	0.0059505
Lexique	All Words	Type	k	Initial	c	9597	8915	0.9289361
Lexique	All Words	Type	k	Initial	qu	9597	301	0.031364
Lexique	All Words	Type	k	Initial	k	9597	198	0.0206314
Lexique	All Words	Type	k	Initial	ch	9597	120	0.0125039
Lexique	All Words	Type	k	Initial	q	9597	51	0.0053142
Lexique	All Words	Type	k	Initial	kh	9597	12	0.0012504
Lexique	All Words	Type	p	Initial	p	8923	8923	1
Lexique	All Words	Type	d	Initial	d	8616	8615	0.9998839
Lexique	All Words	Type	d	Initial	dh	8616	1	0.0001161
Lexique	All Words	Type	a	Initial	a	8131	7564	0.9302669
Lexique	All Words	Type	a	Initial	ha	8131	484	0.0595253
Lexique	All Words	Type	a	Initial	hâ	8131	41	0.0050424
Lexique	All Words	Type	a	Initial	â	8131	38	0.0046735
Lexique	All Words	Type	a	Initial	o	8131	3	0.000369
Lexique	All Words	Type	a	Initial	ho	8131	1	0.000123
Lexique	All Words	Type	s	Initial	s	7381	6406	0.8679041
Lexique	All Words	Type	s	Initial	c	7381	868	0.1175992
Lexique	All Words	Type	s	Initial	sc	7381	104	0.0140902
Lexique	All Words	Type	s	Initial	ç	7381	3	0.0004064
Lexique	All Words	Type	e	Initial	é	6460	3720	0.5758514
Lexique	All Words	Type	e	Initial	e	6460	2164	0.3349845
Lexique	All Words	Type	e	Initial	hé	6460	224	0.0346749
Lexique	All Words	Type	e	Initial	ai	6460	188	0.0291022
Lexique	All Words	Type	e	Initial	he	6460	112	0.0173375
Lexique	All Words	Type	e	Initial	oe	6460	13	0.0020124
Lexique	All Words	Type	e	Initial	hai	6460	8	0.0012384
Lexique	All Words	Type	e	Initial	aî	6460	7	0.0010836
Lexique	All Words	Type	e	Initial	a	6460	4	0.0006192
Lexique	All Words	Type	e	Initial	è	6460	4	0.0006192
Lexique	All Words	Type	e	Initial	hê	6460	4	0.0006192
Lexique	All Words	Type	e	Initial	ê	6460	3	0.0004644
Lexique	All Words	Type	e	Initial	ei	6460	3	0.0004644
Lexique	All Words	Type	e	Initial	hè	6460	3	0.0004644
Lexique	All Words	Type	e	Initial	ha	6460	2	0.0003096
Lexique	All Words	Type	e	Initial	ae	6460	1	0.0001548
Lexique	All Words	Type	m	Initial	m	5392	5392	1
Lexique	All Words	Type	b	Initial	b	5180	5180	1
Lexique	All Words	Type	t	Initial	t	4916	4803	0.9770138
Lexique	All Words	Type	t	Initial	th	4916	113	0.0229862
Lexique	All Words	Type	f	Initial	f	4600	4353	0.9463043
Lexique	All Words	Type	f	Initial	ph	4600	247	0.0536957
Lexique	All Words	Type	%	Initial	en	4073	2445	0.6002946
Lexique	All Words	Type	%	Initial	em	4073	1064	0.2612325
Lexique	All Words	Type	%	Initial	an	4073	383	0.0940339
Lexique	All Words	Type	%	Initial	am	4073	113	0.0277437
Lexique	All Words	Type	%	Initial	e	4073	33	0.0081021
Lexique	All Words	Type	%	Initial	han	4073	29	0.0071201
Lexique	All Words	Type	%	Initial	ham	4073	6	0.0014731
Lexique	All Words	Type	5	Initial	in	3225	2635	0.8170543
Lexique	All Words	Type	5	Initial	im	3225	581	0.180155
Lexique	All Words	Type	5	Initial	hin	3225	4	0.0012403
Lexique	All Words	Type	5	Initial	hum	3225	3	0.0009302
Lexique	All Words	Type	5	Initial	ain	3225	1	0.0003101
Lexique	All Words	Type	5	Initial	un	3225	1	0.0003101
Lexique	All Words	Type	g	Initial	g	2807	2541	0.9052369
Lexique	All Words	Type	g	Initial	gu	2807	262	0.0933381
Lexique	All Words	Type	g	Initial	gh	2807	4	0.001425
Lexique	All Words	Type	v	Initial	v	2469	2452	0.9931146
Lexique	All Words	Type	v	Initial	w	2469	17	0.0068854
Lexique	All Words	Type	l	Initial	l	2433	2433	1
Lexique	All Words	Type	o	Initial	o	2119	1425	0.672487
Lexique	All Words	Type	o	Initial	au	2119	347	0.1637565
Lexique	All Words	Type	o	Initial	ho	2119	256	0.1208117
Lexique	All Words	Type	o	Initial	hau	2119	40	0.0188768
Lexique	All Words	Type	o	Initial	ô	2119	23	0.0108542
Lexique	All Words	Type	o	Initial	hô	2119	14	0.0066069
Lexique	All Words	Type	o	Initial	aul	2119	3	0.0014158
Lexique	All Words	Type	o	Initial	aux	2119	3	0.0014158
Lexique	All Words	Type	o	Initial	ha	2119	2	0.0009438
Lexique	All Words	Type	o	Initial	heau	2119	2	0.0009438
Lexique	All Words	Type	o	Initial	oi	2119	2	0.0009438
Lexique	All Words	Type	o	Initial	haut	2119	1	0.0004719
Lexique	All Words	Type	o	Initial	oh	2119	1	0.0004719
Lexique	All Words	Type	S	Initial	ch	1709	1600	0.93622
Lexique	All Words	Type	S	Initial	sh	1709	64	0.0374488
Lexique	All Words	Type	S	Initial	sch	1709	44	0.0257461
Lexique	All Words	Type	S	Initial	s	1709	1	0.0005851
Lexique	All Words	Type	i	Initial	i	1645	1354	0.8231003
Lexique	All Words	Type	i	Initial	hy	1645	164	0.099696
Lexique	All Words	Type	i	Initial	hi	1645	120	0.0729483
Lexique	All Words	Type	i	Initial	î	1645	5	0.0030395
Lexique	All Words	Type	i	Initial	e	1645	1	0.0006079
Lexique	All Words	Type	i	Initial	y	1645	1	0.0006079
Lexique	All Words	Type	Z	Initial	j	1459	865	0.5928718
Lexique	All Words	Type	Z	Initial	g	1459	586	0.401645
Lexique	All Words	Type	Z	Initial	ge	1459	8	0.0054832
Lexique	All Words	Type	n	Initial	n	1345	1345	1
Lexique	All Words	Type	y	Initial	u	516	332	0.6434109
Lexique	All Words	Type	y	Initial	hu	516	174	0.3372093
Lexique	All Words	Type	y	Initial	eu	516	7	0.0135659
Lexique	All Words	Type	y	Initial	uh	516	2	0.003876
Lexique	All Words	Type	y	Initial	eû	516	1	0.001938
Lexique	All Words	Type	u	Initial	ou	265	208	0.7849057
Lexique	All Words	Type	u	Initial	hou	265	53	0.2
Lexique	All Words	Type	u	Initial	hoo	265	2	0.0075472
Lexique	All Words	Type	u	Initial	aoû	265	1	0.0037736
Lexique	All Words	Type	u	Initial	hu	265	1	0.0037736
Lexique	All Words	Type	z	Initial	z	182	182	1
Lexique	All Words	Type	&	Initial	on	124	72	0.5806452
Lexique	All Words	Type	&	Initial	om	124	40	0.3225806
Lexique	All Words	Type	&	Initial	hon	124	11	0.0887097
Lexique	All Words	Type	&	Initial	hom	124	1	0.0080645
Lexique	All Words	Type	9	Initial	eu	101	41	0.4059406
Lexique	All Words	Type	9	Initial	heu	101	35	0.3465347
Lexique	All Words	Type	9	Initial	oe	101	12	0.1188119
Lexique	All Words	Type	9	Initial	oeu	101	12	0.1188119
Lexique	All Words	Type	9	Initial	u	101	1	0.009901
Lexique	All Words	Type	j	Initial	y	100	58	0.58
Lexique	All Words	Type	j	Initial	hi	100	20	0.2
Lexique	All Words	Type	j	Initial	i	100	16	0.16
Lexique	All Words	Type	j	Initial	hy	100	4	0.04
Lexique	All Words	Type	j	Initial	j	100	2	0.02
Lexique	All Words	Type	wa	Initial	oi	62	29	0.4677419
Lexique	All Words	Type	wa	Initial	oua	62	15	0.2419355
Lexique	All Words	Type	wa	Initial	wa	62	14	0.2258065
Lexique	All Words	Type	wa	Initial	hoi	62	2	0.0322581
Lexique	All Words	Type	wa	Initial	houa	62	1	0.016129
Lexique	All Words	Type	wa	Initial	wha	62	1	0.016129
Lexique	All Words	Type	8	Initial	hu	43	43	1
Lexique	All Words	Type	w	Initial	ou	33	13	0.3939394
Lexique	All Words	Type	w	Initial	w	33	12	0.3636364
Lexique	All Words	Type	w	Initial	wh	33	7	0.2121212
Lexique	All Words	Type	w	Initial	hu	33	1	0.030303
Lexique	All Words	Type	dZ	Initial	j	30	19	0.6333333
Lexique	All Words	Type	dZ	Initial	dj	30	6	0.2
Lexique	All Words	Type	dZ	Initial	g	30	5	0.1666667
Lexique	All Words	Type	tS	Initial	tch	20	12	0.6
Lexique	All Words	Type	tS	Initial	ch	20	7	0.35
Lexique	All Words	Type	tS	Initial	c	20	1	0.05
Lexique	All Words	Type	N	Initial	gn	16	13	0.8125
Lexique	All Words	Type	N	Initial	gni	16	3	0.1875
Lexique	All Words	Type	gz	Initial	x	7	7	1
Lexique	All Words	Type	w5	Initial	oin	4	4	1
Lexique	All Words	Type	ks	Initial	ks	2	1	0.5
